#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
#    r [Mpc/h]            Xi_L              E_0c_lin             E_0_lin             E_2_lin           E_0c_loop_22         E_0c_loop_13         E_0_loop_22         E_0_loop_13         E_2_loop            E_1_loop            E_3_loop            U10_lin             U10_loop            U20_loop            U11_loop            X10_loop            Y10_loop     #
#----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------#
 1.469725834E-04     2.644209719E+02     1.075251633E+02     1.075267740E+02     4.483699343E-07     3.723247692E+00     1.931326039E+01     3.726626972E+00     1.932309389E+01     2.163691995E-05     2.163691995E-05     4.577849197E-08    -4.382013152E-09    -1.436109848E-02    -3.217932314E-01    -1.327452796E+00    -1.374463832E+00    -2.588678929E-03     8.935080265E-05
 1.478011232E-04     2.639806786E+02     1.075251633E+02     1.075267740E+02     4.526943385E-07     3.723247692E+00     1.931326039E+01     3.726626786E+00     1.932309502E+01     2.180440474E-05     2.180440474E-05     4.595778221E-08    -4.440189227E-09    -1.441821505E-02    -3.224652124E-01    -1.330134253E+00    -1.377275592E+00    -2.572257374E-03     8.991514173E-05
 1.486343337E-04     2.635410550E+02     1.075251633E+02     1.075267740E+02     4.570603580E-07     3.723247692E+00     1.931326039E+01     3.726626603E+00     1.932309411E+01     2.197318420E-05     2.197318420E-05     4.613691662E-08    -4.499137655E-09    -1.447555580E-02    -3.231385752E-01    -1.332820993E+00    -1.380093122E+00    -2.574943155E-03     9.048304518E-05
 1.494722414E-04     2.631020993E+02     1.075251633E+02     1.075267740E+02     4.614683954E-07     3.723247692E+00     1.931326039E+01     3.726626417E+00     1.932309211E+01     2.214326834E-05     2.214326834E-05     4.631609508E-08    -4.558868688E-09    -1.453312127E-02    -3.238133059E-01    -1.335513027E+00    -1.382916089E+00    -2.586959863E-03     9.105453549E-05
 1.503148726E-04     2.626638105E+02     1.075251633E+02     1.075267740E+02     4.659188483E-07     3.723247692E+00     1.931326039E+01     3.726626225E+00     1.932309264E+01     2.231466720E-05     2.231466720E-05     4.649519780E-08    -4.619392716E-09    -1.459091265E-02    -3.244894235E-01    -1.338210363E+00    -1.385744662E+00    -2.564853398E-03     9.162963534E-05
 1.511622541E-04     2.622261888E+02     1.075251633E+02     1.075267740E+02     4.704121208E-07     3.723247692E+00     1.931326039E+01     3.726626027E+00     1.932309296E+01     2.248739094E-05     2.248739094E-05     4.667419144E-08    -4.680720269E-09    -1.464893048E-02    -3.251669145E-01    -1.340913012E+00    -1.388579139E+00    -2.589144071E-03     9.220836751E-05
 1.520144126E-04     2.617892311E+02     1.075251633E+02     1.075267740E+02     4.749486327E-07     3.723247692E+00     1.931326039E+01     3.726625824E+00     1.932309089E+01     2.266144978E-05     2.266144978E-05     4.685306402E-08    -4.742862012E-09    -1.470717594E-02    -3.258457975E-01    -1.343620982E+00    -1.391419228E+00    -2.566220507E-03     9.279075496E-05
 1.528713750E-04     2.613529391E+02     1.075251633E+02     1.075267739E+02     4.795288026E-07     3.723247692E+00     1.931326039E+01     3.726625624E+00     1.932309015E+01     2.283685401E-05     2.283685401E-05     4.703189497E-08    -4.805828755E-09    -1.476564964E-02    -3.265260594E-01    -1.346334285E+00    -1.394264792E+00    -2.582712493E-03     9.337682075E-05
 1.537331685E-04     2.609173086E+02     1.075251633E+02     1.075267739E+02     4.841530332E-07     3.723247692E+00     1.931326039E+01     3.726625428E+00     1.932309118E+01     2.301361401E-05     2.301361401E-05     4.721060605E-08    -4.869631452E-09    -1.482435266E-02    -3.272077186E-01    -1.349052930E+00    -1.397116235E+00    -2.574891761E-03     9.396658814E-05
 1.545998202E-04     2.604823419E+02     1.075251633E+02     1.075267739E+02     4.888217550E-07     3.723247692E+00     1.931326039E+01     3.726625235E+00     1.932309012E+01     2.319174024E-05     2.319174024E-05     4.738919594E-08    -4.934281201E-09    -1.488328575E-02    -3.278907618E-01    -1.351776925E+00    -1.399973499E+00    -2.574054647E-03     9.456008049E-05
 1.554713575E-04     2.600480347E+02     1.075251633E+02     1.075267739E+02     4.935353987E-07     3.723247692E+00     1.931326039E+01     3.726625038E+00     1.932308823E+01     2.337124324E-05     2.337124324E-05     4.756761663E-08    -4.999789246E-09    -1.494244983E-02    -3.285752076E-01    -1.354506282E+00    -1.402836274E+00    -2.586094438E-03     9.515732133E-05
 1.563478080E-04     2.596143891E+02     1.075251633E+02     1.075267739E+02     4.982943925E-07     3.723247692E+00     1.931326039E+01     3.726624835E+00     1.932308880E+01     2.355213363E-05     2.355213363E-05     4.774585347E-08    -5.066166983E-09    -1.500184584E-02    -3.292610431E-01    -1.357241010E+00    -1.405704759E+00    -2.565368359E-03     9.575833435E-05
 1.572291994E-04     2.591814010E+02     1.075251633E+02     1.075267739E+02     5.030991703E-07     3.723247692E+00     1.931326039E+01     3.726624626E+00     1.932308893E+01     2.373442211E-05     2.373442211E-05     4.792396271E-08    -5.133425958E-09    -1.506147452E-02    -3.299482864E-01    -1.359981118E+00    -1.408579206E+00    -2.585964621E-03     9.636314336E-05
 1.581155596E-04     2.587490722E+02     1.075251633E+02     1.075267739E+02     5.079501704E-07     3.723247692E+00     1.931326039E+01     3.726624413E+00     1.932308684E+01     2.391811946E-05     2.391811946E-05     4.810184342E-08    -5.201577871E-09    -1.512133699E-02    -3.306369246E-01    -1.362726617E+00    -1.411459324E+00    -2.566559777E-03     9.697177233E-05
 1.590069165E-04     2.583173995E+02     1.075251633E+02     1.075267739E+02     5.128478402E-07     3.723247692E+00     1.931326039E+01     3.726624203E+00     1.932308620E+01     2.410323654E-05     2.410323654E-05     4.827949488E-08    -5.270634575E-09    -1.518143387E-02    -3.313269760E-01    -1.365477515E+00    -1.414345013E+00    -2.581516140E-03     9.758424541E-05
 1.599032983E-04     2.578863833E+02     1.075251633E+02     1.075267738E+02     5.177926302E-07     3.723247692E+00     1.931326039E+01     3.726623996E+00     1.932308711E+01     2.428978432E-05     2.428978432E-05     4.845682280E-08    -5.340608084E-09    -1.524176637E-02    -3.320184278E-01    -1.368233824E+00    -1.417236660E+00    -2.576103907E-03     9.820058686E-05
 1.608047333E-04     2.574560220E+02     1.075251633E+02     1.075267738E+02     5.227849851E-07     3.723247692E+00     1.931326039E+01     3.726623791E+00     1.932308591E+01     2.447777382E-05     2.447777382E-05     4.863401570E-08    -5.411510569E-09    -1.530233507E-02    -3.327112981E-01    -1.370995553E+00    -1.420134183E+00    -2.570685113E-03     9.882082112E-05
 1.617112501E-04     2.570263145E+02     1.075251633E+02     1.075267738E+02     5.278253581E-07     3.723247692E+00     1.931326039E+01     3.726623583E+00     1.932308414E+01     2.466721615E-05     2.466721615E-05     4.881087612E-08    -5.483354362E-09    -1.536314120E-02    -3.334055742E-01    -1.373762711E+00    -1.423037292E+00    -2.584043837E-03     9.944497278E-05
 1.626228772E-04     2.565972611E+02     1.075251633E+02     1.075267738E+02     5.329142247E-07     3.723247692E+00     1.931326039E+01     3.726623369E+00     1.932308472E+01     2.485812253E-05     2.485812253E-05     4.898756951E-08    -5.556151962E-09    -1.542418535E-02    -3.341012741E-01    -1.376535308E+00    -1.425946214E+00    -2.565443750E-03     1.000730666E-04
 1.635396436E-04     2.561688587E+02     1.075251633E+02     1.075267738E+02     5.380520405E-07     3.723247692E+00     1.931326039E+01     3.726623148E+00     1.932308466E+01     2.505050425E-05     2.505050425E-05     4.916384672E-08    -5.629916030E-09    -1.548546873E-02    -3.347983853E-01    -1.379313355E+00    -1.428861154E+00    -2.584547574E-03     1.007051274E-04
 1.644615781E-04     2.557411089E+02     1.075251633E+02     1.075267738E+02     5.432392697E-07     3.723247692E+00     1.931326039E+01     3.726622924E+00     1.932308258E+01     2.524437268E-05     2.524437268E-05     4.933988867E-08    -5.704659397E-09    -1.554699201E-02    -3.354969256E-01    -1.382096862E+00    -1.431781831E+00    -2.567631831E-03     1.013411803E-04
 1.653887098E-04     2.553140077E+02     1.075251633E+02     1.075267738E+02     5.484763940E-07     3.723247692E+00     1.931326039E+01     3.726622702E+00     1.932308204E+01     2.543973929E-05     2.543973929E-05     4.951550898E-08    -5.780395066E-09    -1.560875629E-02    -3.361968829E-01    -1.384885837E+00    -1.434708173E+00    -2.576653424E-03     1.019812505E-04
 1.663210682E-04     2.548875573E+02     1.075251633E+02     1.075267737E+02     5.537638965E-07     3.723247692E+00     1.931326039E+01     3.726622484E+00     1.932308281E+01     2.563661563E-05     2.563661563E-05     4.969077650E-08    -5.857136210E-09    -1.567076239E-02    -3.368982744E-01    -1.387680291E+00    -1.437640552E+00    -2.579322525E-03     1.026253635E-04
 1.672586826E-04     2.544617534E+02     1.075251633E+02     1.075267737E+02     5.591022500E-07     3.723247692E+00     1.931326039E+01     3.726622268E+00     1.932308148E+01     2.583501333E-05     2.583501333E-05     4.986570132E-08    -5.934896177E-09    -1.573301125E-02    -3.376010885E-01    -1.390480235E+00    -1.440578861E+00    -2.566511179E-03     1.032735446E-04
 1.682015828E-04     2.540365981E+02     1.075251633E+02     1.075267737E+02     5.644919423E-07     3.723247692E+00     1.931326039E+01     3.726622048E+00     1.932307982E+01     2.603494414E-05     2.603494414E-05     5.004015789E-08    -6.013688494E-09    -1.579550387E-02    -3.383053422E-01    -1.393285676E+00    -1.443522836E+00    -2.585175393E-03     1.039258196E-04
 1.691497983E-04     2.536120877E+02     1.075251633E+02     1.075267737E+02     5.699334733E-07     3.723247692E+00     1.931326039E+01     3.726621822E+00     1.932308039E+01     2.623641988E-05     2.623641988E-05     5.021424837E-08    -6.093526866E-09    -1.585824103E-02    -3.390110239E-01    -1.396096627E+00    -1.446472725E+00    -2.564999696E-03     1.045822144E-04
 1.701033594E-04     2.531882234E+02     1.075251633E+02     1.075267737E+02     5.754273414E-07     3.723247692E+00     1.931326039E+01     3.726621589E+00     1.932308016E+01     2.643945245E-05     2.643945245E-05     5.038784493E-08    -6.174425181E-09    -1.592122389E-02    -3.397181507E-01    -1.398913097E+00    -1.449428689E+00    -2.582429115E-03     1.052427550E-04
 1.710622960E-04     2.527650025E+02     1.075251633E+02     1.075267737E+02     5.809740414E-07     3.723247692E+00     1.931326039E+01     3.726621354E+00     1.932307809E+01     2.664405385E-05     2.664405385E-05     5.056101924E-08    -6.256397510E-09    -1.598445312E-02    -3.404267111E-01    -1.401735095E+00    -1.452390457E+00    -2.568790462E-03     1.059074675E-04
 1.720266385E-04     2.523424250E+02     1.075251633E+02     1.075267737E+02     5.865740798E-07     3.723247692E+00     1.931326039E+01     3.726621121E+00     1.932307762E+01     2.685023620E-05     2.685023620E-05     5.073362972E-08    -6.339458113E-09    -1.604792997E-02    -3.411367219E-01    -1.404562632E+00    -1.455357985E+00    -2.572696683E-03     1.065763784E-04
 1.729964174E-04     2.519204900E+02     1.075251633E+02     1.075267736E+02     5.922279691E-07     3.723247692E+00     1.931326039E+01     3.726620890E+00     1.932307826E+01     2.705801167E-05     2.705801167E-05     5.090583620E-08    -6.423621438E-09    -1.611165506E-02    -3.418481718E-01    -1.407395718E+00    -1.458331628E+00    -2.577127330E-03     1.072495141E-04
 1.739716633E-04     2.514991958E+02     1.075251633E+02     1.075267736E+02     5.979362368E-07     3.723247692E+00     1.931326039E+01     3.726620662E+00     1.932307681E+01     2.726739254E-05     2.726739254E-05     5.107741387E-08    -6.508902123E-09    -1.617562966E-02    -3.425610776E-01    -1.410234362E+00    -1.461311259E+00    -2.566034634E-03     1.079269013E-04
 1.749524070E-04     2.510785429E+02     1.075251633E+02     1.075267736E+02     6.036993918E-07     3.723247692E+00     1.931326039E+01     3.726620429E+00     1.932307526E+01     2.747839120E-05     2.747839120E-05     5.124851200E-08    -6.595315005E-09    -1.623985444E-02    -3.432754281E-01    -1.413078575E+00    -1.464296637E+00    -2.581097173E-03     1.086085669E-04
 1.759386795E-04     2.506585283E+02     1.075251633E+02     1.075267736E+02     6.095179568E-07     3.723247692E+00     1.931326039E+01     3.726620190E+00     1.932307582E+01     2.769102011E-05     2.769102011E-05     5.141897378E-08    -6.682875113E-09    -1.630433061E-02    -3.439912399E-01    -1.415928366E+00    -1.467288027E+00    -2.563252792E-03     1.092945379E-04
 1.769305120E-04     2.502391534E+02     1.075251633E+02     1.075267736E+02     6.153924711E-07     3.723247692E+00     1.931326039E+01     3.726619945E+00     1.932307542E+01     2.790529185E-05     2.790529185E-05     5.158888106E-08    -6.771597678E-09    -1.636905892E-02    -3.447085020E-01    -1.418783747E+00    -1.470285551E+00    -2.580057743E-03     1.099848415E-04
 1.779279359E-04     2.498204146E+02     1.075251633E+02     1.075267736E+02     6.213234781E-07     3.723247692E+00     1.931326039E+01     3.726619697E+00     1.932307336E+01     2.812121907E-05     2.812121907E-05     5.175808636E-08    -6.861498133E-09    -1.643404048E-02    -3.454272308E-01    -1.421644726E+00    -1.473288948E+00    -2.568682198E-03     1.106795050E-04
 1.789309826E-04     2.494023136E+02     1.075251633E+02     1.075267735E+02     6.273115089E-07     3.723247692E+00     1.931326039E+01     3.726619451E+00     1.932307297E+01     2.833881455E-05     2.833881455E-05     5.192667622E-08    -6.952592117E-09    -1.649927619E-02    -3.461474156E-01    -1.424511314E+00    -1.476298203E+00    -2.570532624E-03     1.113785560E-04
 1.799396839E-04     2.489848467E+02     1.075251633E+02     1.075267735E+02     6.333571092E-07     3.723247692E+00     1.931326039E+01     3.726619208E+00     1.932307347E+01     2.855809113E-05     2.855809113E-05     5.209465470E-08    -7.044895474E-09    -1.656476701E-02    -3.468690724E-01    -1.427383520E+00    -1.479313647E+00    -2.578084059E-03     1.120820223E-04
 1.809540715E-04     2.485680155E+02     1.075251633E+02     1.075267735E+02     6.394608356E-07     3.723247692E+00     1.931326039E+01     3.726618966E+00     1.932307190E+01     2.877906178E-05     2.877906178E-05     5.226188684E-08    -7.138424260E-09    -1.663051400E-02    -3.475921909E-01    -1.430261356E+00    -1.482335139E+00    -2.564436260E-03     1.127899316E-04
 1.819741777E-04     2.481518166E+02     1.075251633E+02     1.075267735E+02     6.456232467E-07     3.723247692E+00     1.931326039E+01     3.726618720E+00     1.932307046E+01     2.900173956E-05     2.900173956E-05     5.242845152E-08    -7.233194745E-09    -1.669651798E-02    -3.483167870E-01    -1.433144831E+00    -1.485362463E+00    -2.580931427E-03     1.135023120E-04
 1.830000346E-04     2.477362511E+02     1.075251633E+02     1.075267735E+02     6.518448999E-07     3.723247692E+00     1.931326039E+01     3.726618468E+00     1.932307097E+01     2.922613762E-05     2.922613762E-05     5.259407812E-08    -7.329223413E-09    -1.676278016E-02    -3.490428503E-01    -1.436033956E+00    -1.488395893E+00    -2.562610433E-03     1.142191919E-04
 1.840316746E-04     2.473213165E+02     1.075251633E+02     1.075267735E+02     6.581263670E-07     3.723247692E+00     1.931326039E+01     3.726618210E+00     1.932307042E+01     2.945226923E-05     2.945226923E-05     5.275911392E-08    -7.426526967E-09    -1.682930126E-02    -3.497703968E-01    -1.438928739E+00    -1.491435518E+00    -2.577682848E-03     1.149405996E-04
 1.850691304E-04     2.469070127E+02     1.075251633E+02     1.075267734E+02     6.644682176E-07     3.723247692E+00     1.931326039E+01     3.726617949E+00     1.932306838E+01     2.968014774E-05     2.968014774E-05     5.292318229E-08    -7.525122334E-09    -1.689608255E-02    -3.504994161E-01    -1.441829192E+00    -1.494481088E+00    -2.569516106E-03     1.156665636E-04
 1.861124347E-04     2.464933388E+02     1.075251633E+02     1.075267734E+02     6.708710379E-07     3.723247692E+00     1.931326039E+01     3.726617691E+00     1.932306804E+01     2.990978662E-05     2.990978662E-05     5.308660483E-08    -7.625026663E-09    -1.696312474E-02    -3.512299240E-01    -1.444735325E+00    -1.497532613E+00    -2.567953481E-03     1.163971129E-04
 1.871616205E-04     2.460802933E+02     1.075251633E+02     1.075267734E+02     6.773354067E-07     3.723247692E+00     1.931326039E+01     3.726617434E+00     1.932306839E+01     3.014119943E-05     3.014119943E-05     5.324901503E-08    -7.726257334E-09    -1.703042911E-02    -3.519619105E-01    -1.447647148E+00    -1.500590402E+00    -2.577271834E-03     1.171322763E-04
 1.882167210E-04     2.456678764E+02     1.075251633E+02     1.075267734E+02     6.838619125E-07     3.723247692E+00     1.931326039E+01     3.726617179E+00     1.932306673E+01     3.037439986E-05     3.037439986E-05     5.341065991E-08    -7.828831953E-09    -1.709799640E-02    -3.526953911E-01    -1.450564670E+00    -1.503654300E+00    -2.563297125E-03     1.178720830E-04
 1.892777695E-04     2.452560854E+02     1.075251633E+02     1.075267734E+02     6.904511493E-07     3.723247692E+00     1.931326039E+01     3.726616918E+00     1.932306538E+01     3.060940167E-05     3.060940167E-05     5.357128533E-08    -7.932768364E-09    -1.716582784E-02    -3.534303561E-01    -1.453487903E+00    -1.506724116E+00    -2.577424508E-03     1.186165623E-04
 1.903447994E-04     2.448449215E+02     1.075251633E+02     1.075267733E+02     6.971037305E-07     3.723247692E+00     1.931326039E+01     3.726616652E+00     1.932306584E+01     3.084621874E-05     3.084621874E-05     5.373096065E-08    -8.038084646E-09    -1.723392426E-02    -3.541668206E-01    -1.456416856E+00    -1.509800133E+00    -2.564001010E-03     1.193657437E-04
 1.914178447E-04     2.444343813E+02     1.075251633E+02     1.075267733E+02     7.038202535E-07     3.723247692E+00     1.931326039E+01     3.726616380E+00     1.932306514E+01     3.108486508E-05     3.108486508E-05     5.388969346E-08    -8.144799118E-09    -1.730228679E-02    -3.549047752E-01    -1.459351540E+00    -1.512882406E+00    -2.574243751E-03     1.201196569E-04
 1.924969391E-04     2.440244662E+02     1.075251633E+02     1.075267733E+02     7.106013274E-07     3.723247692E+00     1.931326039E+01     3.726616106E+00     1.932306314E+01     3.132535476E-05     3.132535476E-05     5.404743889E-08    -8.252930343E-09    -1.737091640E-02    -3.556442349E-01    -1.462291965E+00    -1.515970697E+00    -2.569271872E-03     1.208783319E-04
 1.935821167E-04     2.436151730E+02     1.075251633E+02     1.075267733E+02     7.174475818E-07     3.723247692E+00     1.931326039E+01     3.726615833E+00     1.932306285E+01     3.156770201E-05     3.156770201E-05     5.420412234E-08    -8.362497129E-09    -1.743981407E-02    -3.563851904E-01    -1.465238141E+00    -1.519065041E+00    -2.565697078E-03     1.216417987E-04
 1.946734120E-04     2.432065029E+02     1.075251633E+02     1.075267733E+02     7.243596336E-07     3.723247692E+00     1.931326039E+01     3.726615562E+00     1.932306303E+01     3.181192112E-05     3.181192112E-05     5.435968897E-08    -8.473518536E-09    -1.750898094E-02    -3.571276567E-01    -1.468190078E+00    -1.522165724E+00    -2.576402093E-03     1.224100875E-04
 1.957708592E-04     2.427984529E+02     1.075251633E+02     1.075267733E+02     7.313381133E-07     3.723247692E+00     1.931326039E+01     3.726615292E+00     1.932306129E+01     3.205802653E-05     3.205802653E-05     5.451425033E-08    -8.586013875E-09    -1.757841786E-02    -3.578716244E-01    -1.471147787E+00    -1.525272578E+00    -2.561184614E-03     1.231832288E-04
