# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]        
 2145       2.301821666104e-11       6.765044507347e-13      -5.041245034764e-13       6.421804028067e-15       4.725705977512e-16       5.485285149588e-17       5.281338041812e-18       0.000000000000e+00       0.000000000000e+00 
 2146       2.293012427477e-11       6.780327528433e-13      -4.975918266502e-13       6.414176112467e-15       4.717753304745e-16       5.427484533291e-17       5.393878680023e-18       0.000000000000e+00       0.000000000000e+00 
 2147       2.284207394061e-11       6.795894984619e-13      -4.912949526226e-13       6.406545510892e-15       4.709817674132e-16       5.371800784006e-17       5.497633574576e-18       0.000000000000e+00       0.000000000000e+00 
 2148       2.275408219755e-11       6.811733420617e-13      -4.852349354571e-13       6.398912543611e-15       4.701899036471e-16       5.318410057369e-17       5.591625308529e-18       0.000000000000e+00       0.000000000000e+00 
 2149       2.266616564483e-11       6.827829328915e-13      -4.794128312362e-13       6.391277531998e-15       4.693997342136e-16       5.267489147975e-17       5.674872894298e-18       0.000000000000e+00       0.000000000000e+00 
 2150       2.257834029832e-11       6.844169257069e-13      -4.738293365821e-13       6.383640783837e-15       4.686112543222e-16       5.219163101414e-17       5.746691451774e-18       0.000000000000e+00       0.000000000000e+00 
 2151       2.249061965464e-11       6.860740130490e-13      -4.684837015277e-13       6.376002549150e-15       4.678244599974e-16       5.173347659040e-17       5.807593481121e-18       0.000000000000e+00       0.000000000000e+00 
 2152       2.240301661394e-11       6.877528931728e-13      -4.633748092466e-13       6.368363064073e-15       4.670393474400e-16       5.129905741928e-17       5.858393718256e-18       0.000000000000e+00       0.000000000000e+00 
 2153       2.231554412259e-11       6.894522593267e-13      -4.585015368545e-13       6.360722565521e-15       4.662559128131e-16       5.088699741539e-17       5.899910013415e-18       0.000000000000e+00       0.000000000000e+00 
 2154       2.222821517313e-11       6.911707997462e-13      -4.538627554012e-13       6.353081291190e-15       4.654741522423e-16       5.049591519107e-17       5.932963334802e-18       0.000000000000e+00       0.000000000000e+00 
 2155       2.214104280441e-11       6.929071976482e-13      -4.494573298625e-13       6.345439479559e-15       4.646940618158e-16       5.012442405012e-17       5.958377772236e-18       0.000000000000e+00       0.000000000000e+00 
 2156       2.205404010158e-11       6.946601312251e-13      -4.452841191328e-13       6.337797369888e-15       4.639156375839e-16       4.977113198156e-17       5.976980540806e-18       0.000000000000e+00       0.000000000000e+00 
 2157       2.196722019620e-11       6.964282736387e-13      -4.413419760172e-13       6.330155202221e-15       4.631388755594e-16       4.943464165342e-17       5.989601984515e-18       0.000000000000e+00       0.000000000000e+00 
 2158       2.188059626623e-11       6.982102930150e-13      -4.376297472236e-13       6.322513217385e-15       4.623637717173e-16       4.911355040652e-17       5.997075579933e-18       0.000000000000e+00       0.000000000000e+00 
 2159       2.179418153613e-11       7.000048524374e-13      -4.341462733552e-13       6.314871656993e-15       4.615903219949e-16       4.880645024820e-17       6.000237939845e-18       0.000000000000e+00       0.000000000000e+00 
 2160       2.170798927688e-11       7.018106099416e-13      -4.308903889023e-13       6.307230763445e-15       4.608185222913e-16       4.851192784617e-17       5.999928816900e-18       0.000000000000e+00       0.000000000000e+00 
 2161       2.162203280608e-11       7.036262185092e-13      -4.278609222349e-13       6.299590779924e-15       4.600483684681e-16       4.822856452218e-17       5.996991107263e-18       0.000000000000e+00       0.000000000000e+00 
 2162       2.153632548794e-11       7.054503260622e-13      -4.250566955947e-13       6.291951950403e-15       4.592798563488e-16       4.795493624589e-17       5.992270854261e-18       0.000000000000e+00       0.000000000000e+00 
 2163       2.145088073338e-11       7.072815754567e-13      -4.224765250874e-13       6.284314519643e-15       4.585129817187e-16       4.768961362857e-17       5.986617252035e-18       0.000000000000e+00       0.000000000000e+00 
 2164       2.136571200006e-11       7.091186044776e-13      -4.201192206748e-13       6.276678733193e-15       4.577477403253e-16       4.743116191692e-17       5.980882649190e-18       0.000000000000e+00       0.000000000000e+00 
 2165       2.128083279245e-11       7.109600458321e-13      -4.179835861673e-13       6.269044837395e-15       4.569841278778e-16       4.717814098679e-17       5.975922552441e-18       0.000000000000e+00       0.000000000000e+00 
 2166       2.119625666187e-11       7.128045271443e-13      -4.160684192158e-13       6.261413079377e-15       4.562221400472e-16       4.692910533701e-17       5.972595630267e-18       0.000000000000e+00       0.000000000000e+00 
 2167       2.111199720654e-11       7.146506709492e-13      -4.143725113039e-13       6.253783707064e-15       4.554617724663e-16       4.668260408314e-17       5.971763716556e-18       0.000000000000e+00       0.000000000000e+00 
 2168       2.102806807163e-11       7.164970946866e-13      -4.128946477406e-13       6.246156969169e-15       4.547030207297e-16       4.643718095121e-17       5.974291814259e-18       0.000000000000e+00       0.000000000000e+00 
 2169       2.094448294935e-11       7.183424106954e-13      -4.116336076518e-13       6.238533115201e-15       4.539458803936e-16       4.619137427154e-17       5.981048099036e-18       0.000000000000e+00       0.000000000000e+00 
 2170       2.086125557894e-11       7.201852262079e-13      -4.105881639733e-13       6.230912395461e-15       4.531903469756e-16       4.594371697247e-17       5.992903922906e-18       0.000000000000e+00       0.000000000000e+00 
 2171       2.077839974678e-11       7.220241433435e-13      -4.097570834423e-13       6.223295061049e-15       4.524364159551e-16       4.569273657418e-17       6.010733817899e-18       0.000000000000e+00       0.000000000000e+00 
 2172       2.069592928641e-11       7.238577591032e-13      -4.091391265899e-13       6.215681363856e-15       4.516840827729e-16       4.543695518242e-17       6.035415499703e-18       0.000000000000e+00       0.000000000000e+00 
 2173       2.061385807859e-11       7.256846653636e-13      -4.087330477336e-13       6.208071556572e-15       4.509333428312e-16       4.517488948228e-17       6.067829871314e-18       0.000000000000e+00       0.000000000000e+00 
 2174       2.053219919420e-11       7.275035133910e-13      -4.085373707863e-13       6.200465889295e-15       4.501841916900e-16       4.490528163496e-17       6.108593508279e-18       0.000000000000e+00       0.000000000000e+00 
 2175       2.045096231650e-11       7.293132078706e-13      -4.085497150508e-13       6.192864599326e-15       4.494366256578e-16       4.462779367968e-17       6.157254138273e-18       0.000000000000e+00       0.000000000000e+00 
 2176       2.037015630162e-11       7.311127141722e-13      -4.087674648698e-13       6.185267921309e-15       4.486906412045e-16       4.434231779523e-17       6.213089751406e-18       0.000000000000e+00       0.000000000000e+00 
 2177       2.028979003419e-11       7.329009939444e-13      -4.091879933838e-13       6.177676090611e-15       4.479462347659e-16       4.404874582118e-17       6.275375623624e-18       0.000000000000e+00       0.000000000000e+00 
 2178       2.020987242730e-11       7.346770051107e-13      -4.098086625166e-13       6.170089343324e-15       4.472034027431e-16       4.374696925749e-17       6.343384313561e-18       0.000000000000e+00       0.000000000000e+00 
 2179       2.013041242261e-11       7.364397018648e-13      -4.106268229626e-13       6.162507916271e-15       4.464621415026e-16       4.343687926420e-17       6.416385659404e-18       0.000000000000e+00       0.000000000000e+00 
 2180       2.005141899035e-11       7.381880346667e-13      -4.116398141731e-13       6.154932046996e-15       4.457224473764e-16       4.311836666099e-17       6.493646775753e-18       0.000000000000e+00       0.000000000000e+00 
 2181       1.997290112935e-11       7.399209502384e-13      -4.128449643427e-13       6.147361973776e-15       4.449843166619e-16       4.279132192686e-17       6.574432050480e-18       0.000000000000e+00       0.000000000000e+00 
 2182       1.989486786705e-11       7.416373915596e-13      -4.142395903958e-13       6.139797935616e-15       4.442477456218e-16       4.245563519976e-17       6.658003141590e-18       0.000000000000e+00       0.000000000000e+00 
 2183       1.981732825958e-11       7.433362978634e-13      -4.158209979736e-13       6.132240172247e-15       4.435127304840e-16       4.211119627621e-17       6.743618974081e-18       0.000000000000e+00       0.000000000000e+00 
 2184       1.974029139176e-11       7.450166046322e-13      -4.175864814198e-13       6.124688924136e-15       4.427792674415e-16       4.175789461091e-17       6.830535736805e-18       0.000000000000e+00       0.000000000000e+00 
 2185       1.966376637710e-11       7.466772435934e-13      -4.195333237680e-13       6.117144432477e-15       4.420473526527e-16       4.139561931642e-17       6.918006879327e-18       0.000000000000e+00       0.000000000000e+00 
 2186       1.958776235792e-11       7.483171427152e-13      -4.216587967276e-13       6.109606939198e-15       4.413169822409e-16       4.102425916276e-17       7.005283108788e-18       0.000000000000e+00       0.000000000000e+00 
 2187       1.951228850528e-11       7.499352262021e-13      -4.239601606706e-13       6.102076686958e-15       4.405881522946e-16       4.064370257704e-17       7.091612386762e-18       0.000000000000e+00       0.000000000000e+00 
 2188       1.943735401909e-11       7.515304144912e-13      -4.264346646182e-13       6.094553919150e-15       4.398608588672e-16       4.025383764311e-17       7.176239926119e-18       0.000000000000e+00       0.000000000000e+00 
 2189       1.936296812808e-11       7.531016242474e-13      -4.290795462270e-13       6.087038879903e-15       4.391350979771e-16       3.985455210117e-17       7.258408187883e-18       0.000000000000e+00       0.000000000000e+00 
 2190       1.928914008988e-11       7.546477683595e-13      -4.318920317758e-13       6.079531814077e-15       4.384108656076e-16       3.944573334743e-17       7.337356878094e-18       0.000000000000e+00       0.000000000000e+00 
 2191       1.921587919102e-11       7.561677559359e-13      -4.348693361522e-13       6.072032967272e-15       4.376881577069e-16       3.902726843372e-17       7.412322944670e-18       0.000000000000e+00       0.000000000000e+00 
 2192       1.914319474699e-11       7.576604923002e-13      -4.380086628389e-13       6.064542585822e-15       4.369669701880e-16       3.859904406711e-17       7.482540574261e-18       0.000000000000e+00       0.000000000000e+00 
 2193       1.907109610222e-11       7.591248789872e-13      -4.413072039001e-13       6.057060916797e-15       4.362472989286e-16       3.816094660959e-17       7.547241189119e-18       0.000000000000e+00       0.000000000000e+00 
 2194       1.899959263016e-11       7.605598137385e-13      -4.447621399687e-13       6.049588208008e-15       4.355291397711e-16       3.771286207763e-17       7.605653443947e-18       0.000000000000e+00       0.000000000000e+00 
 2195       1.892869373330e-11       7.619641904983e-13      -4.483706402319e-13       6.042124708003e-15       4.348124885226e-16       3.725467614190e-17       7.657003222771e-18       0.000000000000e+00       0.000000000000e+00 
 2196       1.885840884319e-11       7.633368994091e-13      -4.521298624184e-13       6.034670666070e-15       4.340973409549e-16       3.678627412683e-17       7.700513635791e-18       0.000000000000e+00       0.000000000000e+00 
 2197       1.878874742047e-11       7.646768268077e-13      -4.560369527848e-13       6.027226332235e-15       4.333836928042e-16       3.630754101025e-17       7.735405016245e-18       0.000000000000e+00       0.000000000000e+00 
 2198       1.871971795092e-11       7.659829456055e-13      -4.600889696768e-13       6.019791957905e-15       4.326715399474e-16       3.581864849393e-17       7.761132797987e-18       0.000000000000e+00       0.000000000000e+00 
 2199       1.865132492612e-11       7.672545870974e-13      -4.642826536838e-13       6.012367797774e-15       4.319608789322e-16       3.532091830550e-17       7.778102886114e-18       0.000000000000e+00       0.000000000000e+00 
 2200       1.858357184277e-11       7.684911709548e-13      -4.686146559269e-13       6.004954107927e-15       4.312517064501e-16       3.481596464558e-17       7.786961044656e-18       0.000000000000e+00       0.000000000000e+00 
 2201       1.851646220479e-11       7.696921150035e-13      -4.730816143293e-13       5.997551145209e-15       4.305440191610e-16       3.430540764582e-17       7.788355451242e-18       0.000000000000e+00       0.000000000000e+00 
 2202       1.844999952340e-11       7.708568352210e-13      -4.776801536012e-13       5.990159167221e-15       4.298378136931e-16       3.379087337559e-17       7.782936699858e-18       0.000000000000e+00       0.000000000000e+00 
 2203       1.838418731705e-11       7.719847457355e-13      -4.824068852244e-13       5.982778432322e-15       4.291330866424e-16       3.327399384875e-17       7.771357803622e-18       0.000000000000e+00       0.000000000000e+00 
 2204       1.831902911151e-11       7.730752588229e-13      -4.872584074368e-13       5.975409199631e-15       4.284298345733e-16       3.275640703046e-17       7.754274197541e-18       0.000000000000e+00       0.000000000000e+00 
 2205       1.825452843980e-11       7.741277849056e-13      -4.922313052171e-13       5.968051729028e-15       4.277280540179e-16       3.223975684387e-17       7.732343741285e-18       0.000000000000e+00       0.000000000000e+00 
 2206       1.819068884226e-11       7.751417325498e-13      -4.973221502697e-13       5.960706281154e-15       4.270277414767e-16       3.172569317692e-17       7.706226721949e-18       0.000000000000e+00       0.000000000000e+00 
 2207       1.812751386650e-11       7.761165084641e-13      -5.025275010087e-13       5.953373117411e-15       4.263288934177e-16       3.121587188909e-17       7.676585856821e-18       0.000000000000e+00       0.000000000000e+00 
 2208       1.806500706745e-11       7.770515174973e-13      -5.078439025432e-13       5.946052499963e-15       4.256315062770e-16       3.071195481814e-17       7.644086296147e-18       0.000000000000e+00       0.000000000000e+00 
 2209       1.800317200733e-11       7.779461626363e-13      -5.132678866613e-13       5.938744691740e-15       4.249355764587e-16       3.021560978692e-17       7.609395625899e-18       0.000000000000e+00       0.000000000000e+00 
 2210       1.794201225568e-11       7.787998450042e-13      -5.187959718155e-13       5.931449956432e-15       4.242411003345e-16       2.972851061007e-17       7.573183870537e-18       0.000000000000e+00       0.000000000000e+00 
 2211       1.788153138938e-11       7.796119638581e-13      -5.244246631066e-13       5.924168558497e-15       4.235480742439e-16       2.925233710081e-17       7.536123495784e-18       0.000000000000e+00       0.000000000000e+00 
 2212       1.782173299260e-11       7.803819165876e-13      -5.301504522685e-13       5.916900763158e-15       4.228564944940e-16       2.878877507770e-17       7.498889411380e-18       0.000000000000e+00       0.000000000000e+00 
 2213       1.776262065687e-11       7.811090987123e-13      -5.359698176534e-13       5.909646836404e-15       4.221663573599e-16       2.833951637138e-17       7.462158973861e-18       0.000000000000e+00       0.000000000000e+00 
 2214       1.770419798105e-11       7.817929038801e-13      -5.418792242155e-13       5.902407044991e-15       4.214776590840e-16       2.790625883136e-17       7.426611989316e-18       0.000000000000e+00       0.000000000000e+00 
 2215       1.764646857133e-11       7.824327238649e-13      -5.478751234965e-13       5.895181656444e-15       4.207903958764e-16       2.749070633274e-17       7.392930716156e-18       0.000000000000e+00       0.000000000000e+00 
 2216       1.758943604128e-11       7.830279485651e-13      -5.539539536095e-13       5.887970939055e-15       4.201045639147e-16       2.709456878299e-17       7.361799867882e-18       0.000000000000e+00       0.000000000000e+00 
 2217       1.753310401180e-11       7.835779660011e-13      -5.601121392241e-13       5.880775161886e-15       4.194201593440e-16       2.671956212874e-17       7.333906615851e-18       0.000000000000e+00       0.000000000000e+00 
 2218       1.747747611115e-11       7.840821623135e-13      -5.663460915511e-13       5.873594594771e-15       4.187371782768e-16       2.636740836247e-17       7.309940592038e-18       0.000000000000e+00       0.000000000000e+00 
 2219       1.742255597498e-11       7.845399217613e-13      -5.726522083266e-13       5.866429508313e-15       4.180556167932e-16       2.603983552932e-17       7.290593891808e-18       0.000000000000e+00       0.000000000000e+00 
 2220       1.736834724631e-11       7.849506267196e-13      -5.790268737971e-13       5.859280173887e-15       4.173754709404e-16       2.573857773384e-17       7.276561076679e-18       0.000000000000e+00       0.000000000000e+00 
 2221       1.731485357551e-11       7.853136576776e-13      -5.854664587041e-13       5.852146863643e-15       4.166967367329e-16       2.546537514673e-17       7.268539177089e-18       0.000000000000e+00       0.000000000000e+00 
 2222       1.726207755602e-11       7.856284786773e-13      -5.919673654728e-13       5.845029824325e-15       4.160194103221e-16       2.522128128627e-17       7.267018963212e-18       0.000000000000e+00       0.000000000000e+00 
 2223       1.721001752359e-11       7.858948942464e-13      -5.985261641358e-13       5.837929198567e-15       4.153434885051e-16       2.500457986079e-17       7.271657248851e-18       0.000000000000e+00       0.000000000000e+00 
 2224       1.715867073593e-11       7.861127941540e-13      -6.051394572745e-13       5.830845103080e-15       4.146689682192e-16       2.481285421481e-17       7.281900457491e-18       0.000000000000e+00       0.000000000000e+00 
 2225       1.710803443511e-11       7.862820681242e-13      -6.118038348816e-13       5.823777654789e-15       4.139958463722e-16       2.464367879811e-17       7.297192976440e-18       0.000000000000e+00       0.000000000000e+00 
 2226       1.705810584758e-11       7.864026058359e-13      -6.185158743473e-13       5.816726970825e-15       4.133241198430e-16       2.449461915568e-17       7.316977154529e-18       0.000000000000e+00       0.000000000000e+00 
 2227       1.700888218411e-11       7.864742969229e-13      -6.252721404444e-13       5.809693168529e-15       4.126537854809e-16       2.436323191765e-17       7.340693299800e-18       0.000000000000e+00       0.000000000000e+00 
 2228       1.696036063980e-11       7.864970309742e-13      -6.320691853144e-13       5.802676365452e-15       4.119848401060e-16       2.424706478921e-17       7.367779677210e-18       0.000000000000e+00       0.000000000000e+00 
 2229       1.691253839403e-11       7.864706975339e-13      -6.389035484534e-13       5.795676679358e-15       4.113172805089e-16       2.414365654054e-17       7.397672506318e-18       0.000000000000e+00       0.000000000000e+00 
 2230       1.686541261046e-11       7.863951861015e-13      -6.457717566972e-13       5.788694228215e-15       4.106511034510e-16       2.405053699675e-17       7.429805958988e-18       0.000000000000e+00       0.000000000000e+00 
 2231       1.681898043702e-11       7.862703861317e-13      -6.526703242078e-13       5.781729130206e-15       4.099863056640e-16       2.396522702780e-17       7.463612157078e-18       0.000000000000e+00       0.000000000000e+00 
 2232       1.677323900587e-11       7.860961870346e-13      -6.595957524584e-13       5.774781503723e-15       4.093228838502e-16       2.388523853845e-17       7.498521170139e-18       0.000000000000e+00       0.000000000000e+00 
 2233       1.672818543338e-11       7.858724781759e-13      -6.665445302198e-13       5.767851467368e-15       4.086608346825e-16       2.380807445816e-17       7.533961013110e-18       0.000000000000e+00       0.000000000000e+00 
 2234       1.668381682013e-11       7.855991488766e-13      -6.735131335456e-13       5.760939139953e-15       4.080001548039e-16       2.373122873103e-17       7.569357644011e-18       0.000000000000e+00       0.000000000000e+00 
 2235       1.664013025085e-11       7.852760884137e-13      -6.804980257582e-13       5.754044640502e-15       4.073408408281e-16       2.365218630574e-17       7.604134961642e-18       0.000000000000e+00       0.000000000000e+00 
 2236       1.659712279447e-11       7.849031860196e-13      -6.874956574344e-13       5.747168088248e-15       4.066828893388e-16       2.356842312548e-17       7.637714803274e-18       0.000000000000e+00       0.000000000000e+00 
 2237       1.655479150403e-11       7.844803308829e-13      -6.945024663913e-13       5.740309602639e-15       4.060262968904e-16       2.347740611787e-17       7.669516942349e-18       0.000000000000e+00       0.000000000000e+00 
 2238       1.651313341669e-11       7.840074121476e-13      -7.015148776717e-13       5.733469303329e-15       4.053710600071e-16       2.337659318489e-17       7.698959086173e-18       0.000000000000e+00       0.000000000000e+00 
 2239       1.647214555372e-11       7.834843189140e-13      -7.085293035303e-13       5.726647310186e-15       4.047171751836e-16       2.326343319282e-17       7.725456873608e-18       0.000000000000e+00       0.000000000000e+00 
 2240       1.643182492044e-11       7.829109402385e-13      -7.155421434190e-13       5.719843743289e-15       4.040646388848e-16       2.313536596216e-17       7.748423872775e-18       0.000000000000e+00       0.000000000000e+00 
 2241       1.639216850627e-11       7.822871651333e-13      -7.225497839728e-13       5.713058722928e-15       4.034134475454e-16       2.298982225756e-17       7.767271578742e-18       0.000000000000e+00       0.000000000000e+00 
 2242       1.635317328464e-11       7.816128825671e-13      -7.295485989957e-13       5.706292369607e-15       4.027635975706e-16       2.282422377778e-17       7.781409411225e-18       0.000000000000e+00       0.000000000000e+00 
 2243       1.631483621301e-11       7.808879814648e-13      -7.365349494460e-13       5.699544804038e-15       4.021150853354e-16       2.263598314555e-17       7.790244712277e-18       0.000000000000e+00       0.000000000000e+00 
 2244       1.627715423283e-11       7.801123507076e-13      -7.435051834224e-13       5.692816147147e-15       4.014679071847e-16       2.242250389758e-17       7.793182743991e-18       0.000000000000e+00       0.000000000000e+00 
 2245       1.624012426954e-11       7.792858791333e-13      -7.504556361497e-13       5.686106520072e-15       4.008220594336e-16       2.218118047444e-17       7.789626686189e-18       0.000000000000e+00       0.000000000000e+00 
 2246       1.620374250659e-11       7.784085263682e-13      -7.573827895638e-13       5.679416006486e-15       4.001775385128e-16       2.191023565358e-17       7.779152264312e-18       0.000000000000e+00       0.000000000000e+00 
 2247       1.616800220246e-11       7.774805358277e-13      -7.642837522335e-13       5.672744539291e-15       3.995343414065e-16       2.161123883433e-17       7.762032881722e-18       0.000000000000e+00       0.000000000000e+00 
 2248       1.613289585940e-11       7.765022231048e-13      -7.711557825387e-13       5.666092013187e-15       3.988924652175e-16       2.128660414752e-17       7.738717905730e-18       0.000000000000e+00       0.000000000000e+00 
 2249       1.609841594799e-11       7.754739052650e-13      -7.779961293445e-13       5.659458322279e-15       3.982519070215e-16       2.093875451275e-17       7.709658350053e-18       0.000000000000e+00       0.000000000000e+00 
 2250       1.606455490716e-11       7.743959008485e-13      -7.848020319902e-13       5.652843360077e-15       3.976126638669e-16       2.057012164819e-17       7.675306876658e-18       0.000000000000e+00       0.000000000000e+00 
 2251       1.603130514411e-11       7.732685298722e-13      -7.915707202797e-13       5.646247019496e-15       3.969747327751e-16       2.018314608044e-17       7.636117797616e-18       0.000000000000e+00       0.000000000000e+00 
 2252       1.599865903431e-11       7.720921138309e-13      -7.982994144702e-13       5.639669192856e-15       3.963381107403e-16       1.978027715437e-17       7.592547076942e-18       0.000000000000e+00       0.000000000000e+00 
 2253       1.596660892142e-11       7.708669756995e-13      -8.049853252623e-13       5.633109771878e-15       3.957027947294e-16       1.936397304297e-17       7.545052332448e-18       0.000000000000e+00       0.000000000000e+00 
 2254       1.593514711730e-11       7.695934399346e-13      -8.116256537893e-13       5.626568647688e-15       3.950687816821e-16       1.893670075714e-17       7.494092837590e-18       0.000000000000e+00       0.000000000000e+00 
 2255       1.590426590193e-11       7.682718324763e-13      -8.182175916065e-13       5.620045710810e-15       3.944360685106e-16       1.850093615563e-17       7.440129523313e-18       0.000000000000e+00       0.000000000000e+00 
 2256       1.587395752340e-11       7.669024807500e-13      -8.247583206812e-13       5.613540851172e-15       3.938046520999e-16       1.805916395480e-17       7.383624979900e-18       0.000000000000e+00       0.000000000000e+00 
 2257       1.584421419787e-11       7.654857136681e-13      -8.312450133818e-13       5.607053958101e-15       3.931745293077e-16       1.761387773848e-17       7.325043458821e-18       0.000000000000e+00       0.000000000000e+00 
 2258       1.581502810951e-11       7.640218616316e-13      -8.376748324675e-13       5.600584920322e-15       3.925456969640e-16       1.716757996784e-17       7.264850874579e-18       0.000000000000e+00       0.000000000000e+00 
 2259       1.578639141050e-11       7.625112565323e-13      -8.440449310780e-13       5.594133625960e-15       3.919181518716e-16       1.672278199121e-17       7.203514806559e-18       0.000000000000e+00       0.000000000000e+00 
 2260       1.575829622096e-11       7.609542317541e-13      -8.503524527225e-13       5.587699962538e-15       3.912918908056e-16       1.628200405391e-17       7.141504500872e-18       0.000000000000e+00       0.000000000000e+00 
 2261       1.573073462894e-11       7.593511221752e-13      -8.565945312698e-13       5.581283816975e-15       3.906669105137e-16       1.584777530814e-17       7.079290872209e-18       0.000000000000e+00       0.000000000000e+00 
 2262       1.570369869035e-11       7.577022641695e-13      -8.627682909375e-13       5.574885075586e-15       3.900432077159e-16       1.542263382277e-17       7.017346505682e-18       0.000000000000e+00       0.000000000000e+00 
 2263       1.567718042897e-11       7.560079956086e-13      -8.688708462817e-13       5.568503624082e-15       3.894207791048e-16       1.500912659320e-17       6.956145658676e-18       0.000000000000e+00       0.000000000000e+00 
 2264       1.565117183636e-11       7.542686558632e-13      -8.748993021863e-13       5.562139347570e-15       3.887996213449e-16       1.460980955122e-17       6.896164262695e-18       0.000000000000e+00       0.000000000000e+00 
 2265       1.562566487186e-11       7.524845858055e-13      -8.808507538526e-13       5.555792130549e-15       3.881797310736e-16       1.422724757483e-17       6.837879925210e-18       0.000000000000e+00       0.000000000000e+00 
 2266       1.560065146254e-11       7.506561278103e-13      -8.867222867891e-13       5.549461856912e-15       3.875611049001e-16       1.386401449809e-17       6.781771931506e-18       0.000000000000e+00       0.000000000000e+00 
 2267       1.557612350316e-11       7.487836257573e-13      -8.925109768006e-13       5.543148409944e-15       3.869437394060e-16       1.352269312097e-17       6.728321246531e-18       0.000000000000e+00       0.000000000000e+00 
 2268       1.555207285614e-11       7.468674250325e-13      -8.982138899779e-13       5.536851672323e-15       3.863276311450e-16       1.320587521918e-17       6.678010516741e-18       0.000000000000e+00       0.000000000000e+00 
 2269       1.552849135152e-11       7.449078725301e-13      -9.038280826874e-13       5.530571526116e-15       3.857127766433e-16       1.291616155401e-17       6.631324071952e-18       0.000000000000e+00       0.000000000000e+00 
 2270       1.550537068301e-11       7.429053699104e-13      -9.093508510599e-13       5.524307844306e-15       3.850991725398e-16       1.265549695076e-17       6.588628695282e-18       0.000000000000e+00       0.000000000000e+00 
 2271       1.548270209549e-11       7.408605337456e-13      -9.147804812364e-13       5.518060465300e-15       3.844868160112e-16       1.242317082751e-17       6.549815088905e-18       0.000000000000e+00       0.000000000000e+00 
 2272       1.546047669542e-11       7.387740364102e-13      -9.201155039401e-13       5.511829218255e-15       3.838757043502e-16       1.221780379050e-17       6.514654099639e-18       0.000000000000e+00       0.000000000000e+00 
 2273       1.543868555452e-11       7.366465529221e-13      -9.253544454116e-13       5.505613931534e-15       3.832658348242e-16       1.203801138905e-17       6.482915739965e-18       0.000000000000e+00       0.000000000000e+00 
 2274       1.541731970976e-11       7.344787609450e-13      -9.304958274045e-13       5.499414432709e-15       3.826572046757e-16       1.188240410991e-17       6.454369187094e-18       0.000000000000e+00       0.000000000000e+00 
 2275       1.539637016330e-11       7.322713407919e-13      -9.355381671804e-13       5.493230548559e-15       3.820498111221e-16       1.174958737161e-17       6.428782782041e-18       0.000000000000e+00       0.000000000000e+00 
 2276       1.537582788243e-11       7.300249754280e-13      -9.404799775046e-13       5.487062105068e-15       3.814436513558e-16       1.163816151883e-17       6.405924028694e-18       0.000000000000e+00       0.000000000000e+00 
 2277       1.535568379957e-11       7.277403504733e-13      -9.453197666411e-13       5.480908927422e-15       3.808387225439e-16       1.154672181680e-17       6.385559592892e-18       0.000000000000e+00       0.000000000000e+00 
 2278       1.533592881222e-11       7.254181542062e-13      -9.500560383480e-13       5.474770840016e-15       3.802350218284e-16       1.147385844561e-17       6.367455301493e-18       0.000000000000e+00       0.000000000000e+00 
 2279       1.531655378290e-11       7.230590775661e-13      -9.546872918730e-13       5.468647666441e-15       3.796325463260e-16       1.141815649461e-17       6.351376141447e-18       0.000000000000e+00       0.000000000000e+00 
 2280       1.529754953913e-11       7.206638141567e-13      -9.592120219487e-13       5.462539229496e-15       3.790312931282e-16       1.137819595676e-17       6.337086258869e-18       0.000000000000e+00       0.000000000000e+00 
 2281       1.527890687339e-11       7.182330602488e-13      -9.636287187878e-13       5.456445351177e-15       3.784312593012e-16       1.135255172300e-17       6.324348958110e-18       0.000000000000e+00       0.000000000000e+00 
 2282       1.526061654306e-11       7.157675147830e-13      -9.679358680783e-13       5.450365852681e-15       3.778324418860e-16       1.133979357661e-17       6.312926700830e-18       0.000000000000e+00       0.000000000000e+00 
 2283       1.524266927042e-11       7.132678793735e-13      -9.721319509792e-13       5.444300554402e-15       3.772348378982e-16       1.133848618757e-17       6.302581105070e-18       0.000000000000e+00       0.000000000000e+00 
 2284       1.522505574255e-11       7.107348583105e-13      -9.762154441157e-13       5.438249275935e-15       3.766384443277e-16       1.134718910697e-17       6.293072944324e-18       0.000000000000e+00       0.000000000000e+00 
 2285       1.520776661137e-11       7.081691585633e-13      -9.801848195744e-13       5.432211836069e-15       3.760432581395e-16       1.136445676127e-17       6.284162146613e-18       0.000000000000e+00       0.000000000000e+00 
 2286       1.519079249352e-11       7.055714897833e-13      -9.840385448986e-13       5.426188052791e-15       3.754492762726e-16       1.138883844679e-17       6.275607793553e-18       0.000000000000e+00       0.000000000000e+00 
