# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]        
  138       5.227167606873e-10       1.474493012516e-13      -5.791444038399e-12       0.000000000000e+00       4.530148452275e-12       7.659077048547e-13      -4.792445093002e-15       7.077134508445e-03       4.699612116642e-08 
  139       5.272163866625e-10       1.475282062859e-13      -5.830189811756e-12       0.000000000000e+00       4.439404167593e-12       7.538158418150e-13      -4.726471489821e-15       7.144115907669e-03       4.676334028753e-08 
  140       5.317060211942e-10       1.475417487485e-13      -5.866344138422e-12       0.000000000000e+00       4.350951064758e-12       7.420053152572e-13      -4.660597916518e-15       7.210995913320e-03       4.653164823970e-08 
  141       5.361842480213e-10       1.474900628100e-13      -5.899849218040e-12       0.000000000000e+00       4.264668314570e-12       7.304673169254e-13      -4.594783405366e-15       7.277726929980e-03       4.630060063454e-08 
  142       5.406499087087e-10       1.473734082746e-13      -5.930649518830e-12       0.000000000000e+00       4.180515418977e-12       7.191952492423e-13      -4.529051373208e-15       7.344264805904e-03       4.607002662858e-08 
  143       5.451018746566e-10       1.471921427400e-13      -5.958690916490e-12       0.000000000000e+00       4.098465631250e-12       7.081820022916e-13      -4.463440666836e-15       7.410564745302e-03       4.583980434282e-08 
  144       5.495389673807e-10       1.469467130878e-13      -5.983920421217e-12       0.000000000000e+00       4.018482736805e-12       6.974189879391e-13      -4.397988558084e-15       7.476579867436e-03       4.560978256308e-08 
  145       5.539599574199e-10       1.466376572252e-13      -6.006286216611e-12       0.000000000000e+00       3.940520828296e-12       6.868961057685e-13      -4.332730681952e-15       7.542261169343e-03       4.537978001346e-08 
  146       5.583635632452e-10       1.462656058261e-13      -6.025737698578e-12       0.000000000000e+00       3.864524080709e-12       6.766017090173e-13      -4.267700974727e-15       7.607557488553e-03       4.514958462990e-08 
  147       5.627484501672e-10       1.458312840728e-13      -6.042225514239e-12       0.000000000000e+00       3.790426526457e-12       6.665225705131e-13      -4.202931612101e-15       7.672415465810e-03       4.491895283363e-08 
  148       5.671132292447e-10       1.453355133976e-13      -6.055701600829e-12       0.000000000000e+00       3.718151830475e-12       6.566438486093e-13      -4.138452947296e-15       7.736779507793e-03       4.468760880466e-08 
  149       5.714564561925e-10       1.447792132241e-13      -6.066119224602e-12       0.000000000000e+00       3.647613065312e-12       6.469490531215e-13      -4.074293449183e-15       7.800591749833e-03       4.445524375531e-08 
  150       5.757767020898e-10       1.441633995039e-13      -6.073433217564e-12       0.000000000000e+00       3.578728267063e-12       6.374231353021e-13      -4.010467490159e-15       7.863796127869e-03       4.422157429683e-08 
  151       5.800727753449e-10       1.434891765030e-13      -6.077600630945e-12       0.000000000000e+00       3.511469236246e-12       6.280621591236e-13      -3.946937537499e-15       7.926351107185e-03       4.398652529561e-08 
  152       5.843435187789e-10       1.427577475507e-13      -6.078580218033e-12       0.000000000000e+00       3.445816953777e-12       6.188644857000e-13      -3.883648245208e-15       7.988218094282e-03       4.375006303887e-08 
  153       5.885877390104e-10       1.419704198842e-13      -6.076332281525e-12       0.000000000000e+00       3.381746075487e-12       6.098277142158e-13      -3.820538157225e-15       8.049357420632e-03       4.351213728818e-08 
  154       5.928042057439e-10       1.411286063735e-13      -6.070818713478e-12       0.000000000000e+00       3.319224790816e-12       6.009486644128e-13      -3.757539581172e-15       8.109728327159e-03       4.327268086609e-08 
  155       5.969916510585e-10       1.402338272455e-13      -6.062003035264e-12       0.000000000000e+00       3.258214681517e-12       5.922233590773e-13      -3.694578462106e-15       8.169288948741e-03       4.303160924269e-08 
  156       6.011487686963e-10       1.392877118087e-13      -6.049850437518e-12       0.000000000000e+00       3.198670580363e-12       5.836470065278e-13      -3.631574256268e-15       8.227996298690e-03       4.278882012215e-08 
  157       6.052742133513e-10       1.382920001775e-13      -6.034327820095e-12       0.000000000000e+00       3.140540429840e-12       5.752139831016e-13      -3.568439804827e-15       8.285806253251e-03       4.254419302934e-08 
  158       6.093665999578e-10       1.372485449971e-13      -6.015403832020e-12       0.000000000000e+00       3.083765140856e-12       5.669178156425e-13      -3.505081207637e-15       8.342673536086e-03       4.229758889635e-08 
  159       6.134245029787e-10       1.361593131674e-13      -5.993048911441e-12       0.000000000000e+00       3.028278451436e-12       5.587511639879e-13      -3.441397696978e-15       8.398551702769e-03       4.204884964911e-08 
  160       6.174465201855e-10       1.350263606243e-13      -5.967235246045e-12       0.000000000000e+00       2.974018864665e-12       5.507080786954e-13      -3.377320110482e-15       8.453397496040e-03       4.179784246062e-08 
  161       6.214314718683e-10       1.338517505375e-13      -5.937936566447e-12       0.000000000000e+00       2.920966953008e-12       5.427910367728e-13      -3.312930422298e-15       8.507184379651e-03       4.154459780423e-08 
  162       6.253782180729e-10       1.326376310955e-13      -5.905128410666e-12       0.000000000000e+00       2.869111118498e-12       5.350045013831e-13      -3.248352655108e-15       8.559890184624e-03       4.128918295050e-08 
  163       6.292855952960e-10       1.313862633809e-13      -5.868788241276e-12       0.000000000000e+00       2.818435727645e-12       5.273526960421e-13      -3.183715290507e-15       8.611492851588e-03       4.103165820140e-08 
  164       6.331524160745e-10       1.301000229693e-13      -5.828895484984e-12       0.000000000000e+00       2.768921026405e-12       5.198395977046e-13      -3.119151322558e-15       8.661970435628e-03       4.077207668493e-08 
  165       6.369774685743e-10       1.287814015287e-13      -5.785431572214e-12       0.000000000000e+00       2.720543055151e-12       5.124689298507e-13      -3.054798311351e-15       8.711301111140e-03       4.051048414985e-08 
  166       6.407595161793e-10       1.274330084181e-13      -5.738379976687e-12       0.000000000000e+00       2.673273563644e-12       5.052441555717e-13      -2.990798436568e-15       8.759463176682e-03       4.024691876023e-08 
  167       6.444972970807e-10       1.260575722866e-13      -5.687726255006e-12       0.000000000000e+00       2.627079926008e-12       4.981684706564e-13      -2.927298551034e-15       8.806435059822e-03       3.998141089017e-08 
  168       6.481895238655e-10       1.246579426725e-13      -5.633458086235e-12       0.000000000000e+00       2.581925055697e-12       4.912447966774e-13      -2.864450234283e-15       8.852195321994e-03       3.971398291840e-08 
  169       6.518348831059e-10       1.232370916022e-13      -5.575565311481e-12       0.000000000000e+00       2.537767320466e-12       4.844757740769e-13      -2.802409846109e-15       8.896722663346e-03       3.944464902295e-08 
  170       6.554320349480e-10       1.217981151892e-13      -5.514039973478e-12       0.000000000000e+00       2.494560457348e-12       4.778637552534e-13      -2.741338580135e-15       8.939995927592e-03       3.917341497579e-08 
  171       6.589796718317e-10       1.203441799979e-13      -5.448875954866e-12       0.000000000000e+00       2.452261600512e-12       4.714091879249e-13      -2.681357137009e-15       8.981997774338e-03       3.890030278651e-08 
  172       6.624767010026e-10       1.188783537698e-13      -5.380067776318e-12       0.000000000000e+00       2.410856294024e-12       4.651056284309e-13      -2.622405390793e-15       9.022726029508e-03       3.862542736918e-08 
  173       6.659220765013e-10       1.174037635813e-13      -5.307611773583e-12       0.000000000000e+00       2.370335411453e-12       4.589442974499e-13      -2.564371069562e-15       9.062183295032e-03       3.834892590430e-08 
  174       6.693147412343e-10       1.159236511719e-13      -5.231506527423e-12       0.000000000000e+00       2.330687179172e-12       4.529156389145e-13      -2.507133951895e-15       9.100373386223e-03       3.807093346202e-08 
  175       6.726536268041e-10       1.144413743178e-13      -5.151752901559e-12       0.000000000000e+00       2.291897124430e-12       4.470093065301e-13      -2.450565735283e-15       9.137301351599e-03       3.779158289813e-08 
  176       6.759376533395e-10       1.129604082053e-13      -5.068354080619e-12       0.000000000000e+00       2.253948023424e-12       4.412141502931e-13      -2.394529904540e-15       9.172973492692e-03       3.751100475013e-08 
  177       6.791657293258e-10       1.114843468046e-13      -4.981315608076e-12       0.000000000000e+00       2.216819849369e-12       4.355182030097e-13      -2.338881600207e-15       9.207397383863e-03       3.722932713324e-08 
  178       6.823367514354e-10       1.100169042434e-13      -4.890645424198e-12       0.000000000000e+00       2.180489720570e-12       4.299086668146e-13      -2.283467486965e-15       9.240581892119e-03       3.694667563641e-08 
  179       6.854496043576e-10       1.085619161806e-13      -4.796353903991e-12       0.000000000000e+00       2.144931848495e-12       4.243718996890e-13      -2.228125622041e-15       9.272537196924e-03       3.666317321840e-08 
  180       6.885031606290e-10       1.071233411799e-13      -4.698453895142e-12       0.000000000000e+00       2.110117485847e-12       4.188934019798e-13      -2.172685323618e-15       9.303274810019e-03       3.637894010375e-08 
  181       6.914962804640e-10       1.057052620832e-13      -4.596960755967e-12       0.000000000000e+00       2.076014874633e-12       4.134578029179e-13      -2.116967039242e-15       9.332807595229e-03       3.609409367886e-08 
  182       6.944278587590e-10       1.043117985652e-13      -4.491891549001e-12       0.000000000000e+00       2.042594668729e-12       4.080527358706e-13      -2.060829446954e-15       9.361151201139e-03       3.580875684092e-08 
  183       6.972969705932e-10       1.029468342398e-13      -4.383262471666e-12       0.000000000000e+00       2.009846786702e-12       4.026808329294e-13      -2.004315174191e-15       9.388328443674e-03       3.552308399577e-08 
  184       7.001027368696e-10       1.016142706841e-13      -4.271091295999e-12       0.000000000000e+00       1.977764787506e-12       3.973486497981e-13      -1.947516311180e-15       9.414365307006e-03       3.523723690939e-08 
  185       7.028442781695e-10       1.003181153751e-13      -4.155398229495e-12       0.000000000000e+00       1.946340483129e-12       3.920628623540e-13      -1.890528246378e-15       9.439289586399e-03       3.495137636568e-08 
  186       7.055207147525e-10       9.906248274329e-14      -4.036205950012e-12       0.000000000000e+00       1.915563906379e-12       3.868302671776e-13      -1.833449705054e-15       9.463130913116e-03       3.466566209296e-08 
  187       7.081311665569e-10       9.785159522659e-14      -3.913539640676e-12       0.000000000000e+00       1.885423278688e-12       3.816577820821e-13      -1.776382787879e-15       9.485920779326e-03       3.438025269046e-08 
  188       7.106747531996e-10       9.668978432364e-14      -3.787427024777e-12       0.000000000000e+00       1.855904977901e-12       3.765524466429e-13      -1.719433009508e-15       9.507692563004e-03       3.409530555481e-08 
  189       7.131505939767e-10       9.558149164758e-14      -3.657898400676e-12       0.000000000000e+00       1.826993506080e-12       3.715214227267e-13      -1.662709337169e-15       9.528481552839e-03       3.381097680650e-08 
  190       7.155578078634e-10       9.453126997964e-14      -3.524986676707e-12       0.000000000000e+00       1.798671457292e-12       3.665719950215e-13      -1.606324229247e-15       9.548324973140e-03       3.352742121641e-08 
  191       7.178955135145e-10       9.354378432273e-14      -3.388727406080e-12       0.000000000000e+00       1.770919485411e-12       3.617115715661e-13      -1.550393673870e-15       9.567262008737e-03       3.324479213223e-08 
  192       7.201628292644e-10       9.262381295513e-14      -3.249158821778e-12       0.000000000000e+00       1.743716271910e-12       3.569476842788e-13      -1.495037227498e-15       9.585333829890e-03       3.296324140502e-08 
  193       7.223588731275e-10       9.177624848403e-14      -3.106321871469e-12       0.000000000000e+00       1.717038493662e-12       3.522879894880e-13      -1.440378053505e-15       9.602583617194e-03       3.268291931562e-08 
  194       7.244828025072e-10       9.100596657309e-14      -2.960258810847e-12       0.000000000000e+00       1.690864799748e-12       3.477382291042e-13      -1.386515675649e-15       9.619055229566e-03       3.240397357868e-08 
  195       7.265339365979e-10       9.031741910439e-14      -2.811008794990e-12       0.000000000000e+00       1.665188136949e-12       3.432959448860e-13      -1.333441910995e-15       9.634789046508e-03       3.212654642541e-08 
