# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[2]-dens[2]    
 1188       8.389847875753e+00       8.321062724354e-08       5.497706431366e+00 
 1189       8.392941130519e+00       8.249510237281e-08       5.500091309038e+00 
 1190       8.396032320746e+00       8.170455044563e-08       5.502474713232e+00 
 1191       8.399121449310e+00       8.085109307900e-08       5.504856645833e+00 
 1192       8.402208518832e+00       7.994693517132e-08       5.507237108581e+00 
 1193       8.405293531679e+00       7.900436507839e-08       5.509616103072e+00 
 1194       8.408376489960e+00       7.803575478931e-08       5.511993630759e+00 
 1195       8.411457395525e+00       7.705356010247e-08       5.514369692949e+00 
 1196       8.414536249969e+00       7.607032080148e-08       5.516744290800e+00 
 1197       8.417613054624e+00       7.509866083112e-08       5.519117425329e+00 
 1198       8.420687810561e+00       7.415128847331e-08       5.521489097403e+00 
 1199       8.423760518593e+00       7.324099652304e-08       5.523859307742e+00 
 1200       8.426831179268e+00       7.238066246432e-08       5.526228056917e+00 
 1201       8.429899792870e+00       7.158324864615e-08       5.528595345353e+00 
 1202       8.432966360380e+00       7.085938439733e-08       5.530961173861e+00 
 1203       8.436030886360e+00       7.021007983185e-08       5.533325545259e+00 
 1204       8.439093376101e+00       6.963392379037e-08       5.535688462769e+00 
 1205       8.442153834667e+00       6.912949383989e-08       5.538049929486e+00 
 1206       8.445212266888e+00       6.869535624906e-08       5.540409948375e+00 
 1207       8.448268677368e+00       6.833006596339e-08       5.542768522269e+00 
 1208       8.451323070477e+00       6.803216658060e-08       5.545125653874e+00 
 1209       8.454375450353e+00       6.780019032587e-08       5.547481345761e+00 
 1210       8.457425820902e+00       6.763265802713e-08       5.549835600371e+00 
 1211       8.460474185795e+00       6.752807909033e-08       5.552188420013e+00 
 1212       8.463520548467e+00       6.748495147476e-08       5.554539806862e+00 
 1213       8.466564912121e+00       6.750176166828e-08       5.556889762961e+00 
 1214       8.469607279719e+00       6.757698466265e-08       5.559238290220e+00 
 1215       8.472647653988e+00       6.770908392879e-08       5.561585390412e+00 
 1216       8.475686037417e+00       6.789651139205e-08       5.563931065177e+00 
 1217       8.478722432254e+00       6.813770740752e-08       5.566275316022e+00 
 1218       8.481756840509e+00       6.843110073531e-08       5.568618144313e+00 
 1219       8.484789263949e+00       6.877510851578e-08       5.570959551285e+00 
 1220       8.487819704100e+00       6.916813624493e-08       5.573299538032e+00 
 1221       8.490848162247e+00       6.960857774956e-08       5.575638105515e+00 
 1222       8.493874639428e+00       7.009481516263e-08       5.577975254553e+00 
 1223       8.496899136441e+00       7.062521889854e-08       5.580310985830e+00 
 1224       8.499921653834e+00       7.119814762838e-08       5.582645299890e+00 
 1225       8.502942191912e+00       7.181194825522e-08       5.584978197137e+00 
 1226       8.505960751629e+00       7.246356926079e-08       5.587309678353e+00 
 1227       8.508977337291e+00       7.314438269864e-08       5.589639746257e+00 
 1228       8.511991953883e+00       7.384431233691e-08       5.591968403960e+00 
 1229       8.515004606177e+00       7.455321563315e-08       5.594295654453e+00 
 1230       8.518015298728e+00       7.526088359894e-08       5.596621500606e+00 
 1231       8.521024035878e+00       7.595704066458e-08       5.598945945168e+00 
 1232       8.524030821748e+00       7.663134454373e-08       5.601268990764e+00 
 1233       8.527035660246e+00       7.727338609814e-08       5.603590639896e+00 
 1234       8.530038555058e+00       7.787268920226e-08       5.605910894946e+00 
 1235       8.533039509654e+00       7.841871060792e-08       5.608229758167e+00 
 1236       8.536038527281e+00       7.890083980903e-08       5.610547231693e+00 
 1237       8.539035610967e+00       7.930839890623e-08       5.612863317530e+00 
 1238       8.542030763518e+00       7.963064247156e-08       5.615178017560e+00 
 1239       8.545023987518e+00       7.985675741311e-08       5.617491333539e+00 
 1240       8.548015285327e+00       7.997586283973e-08       5.619803267098e+00 
 1241       8.551004659083e+00       7.997700992568e-08       5.622113819741e+00 
 1242       8.553992110697e+00       7.984918177527e-08       5.624422992844e+00 
 1243       8.556977641855e+00       7.958129328759e-08       5.626730787657e+00 
 1244       8.559961254018e+00       7.916219102114e-08       5.629037205302e+00 
 1245       8.562942948420e+00       7.858065305849e-08       5.631342246771e+00 
 1246       8.565922726064e+00       7.782538887098e-08       5.633645912929e+00 
 1247       8.568900587727e+00       7.688503918337e-08       5.635948204512e+00 
 1248       8.571876533958e+00       7.574817583852e-08       5.638249122124e+00 
 1249       8.574850565071e+00       7.440330166206e-08       5.640548666241e+00 
 1250       8.577822681996e+00       7.284338329781e-08       5.642846837696e+00 
 1251       8.580792888811e+00       7.107950800685e-08       5.645143639147e+00 
 1252       8.583761190236e+00       6.912738631493e-08       5.647439073627e+00 
 1253       8.586727590789e+00       6.700283374230e-08       5.649733144055e+00 
 1254       8.589692094784e+00       6.472177101625e-08       5.652025853237e+00 
 1255       8.592654706337e+00       6.230022428363e-08       5.654317203863e+00 
 1256       8.595615429356e+00       5.975432532340e-08       5.656607198512e+00 
 1257       8.598574267550e+00       5.710031175909e-08       5.658895839645e+00 
 1258       8.601531224419e+00       5.435452727140e-08       5.661183129608e+00 
 1259       8.604486303261e+00       5.153342181066e-08       5.663469070632e+00 
 1260       8.607439507165e+00       4.865355180939e-08       5.665753664833e+00 
 1261       8.610390839015e+00       4.573158039482e-08       5.668036914207e+00 
 1262       8.613340301487e+00       4.278427760140e-08       5.670318820637e+00 
 1263       8.616287897048e+00       3.982852058331e-08       5.672599385884e+00 
 1264       8.619233627958e+00       3.688129382704e-08       5.674878611596e+00 
 1265       8.622177496264e+00       3.395968936385e-08       5.677156499298e+00 
 1266       8.625119503805e+00       3.108090698234e-08       5.679433050400e+00 
 1267       8.628059652209e+00       2.826225444092e-08       5.681708266191e+00 
 1268       8.630997942889e+00       2.552114768039e-08       5.683982147840e+00 
 1269       8.633934377050e+00       2.287511103646e-08       5.686254696396e+00 
 1270       8.636868955679e+00       2.034177745220e-08       5.688525912790e+00 
 1271       8.639801679552e+00       1.793888869067e-08       5.690795797829e+00 
 1272       8.642732549228e+00       1.568429554736e-08       5.693064352201e+00 
 1273       8.645661565052e+00       1.359595806275e-08       5.695331576470e+00 
 1274       8.648588727941e+00       1.168712637563e-08       5.697597471520e+00 
 1275       8.651514041760e+00       9.951822332383e-09       5.699862039876e+00 
 1276       8.654437510975e+00       8.379191696819e-09       5.702125284397e+00 
 1277       8.657359139861e+00       6.958308252288e-09       5.704387207833e+00 
 1278       8.660278932503e+00       5.678173658142e-09       5.706647812830e+00 
 1279       8.663196892799e+00       4.527717306228e-09       5.708907101923e+00 
 1280       8.666113024454e+00       3.495796177384e-09       5.711165077542e+00 
 1281       8.669027330981e+00       2.571194697922e-09       5.713421742005e+00 
 1282       8.671939815703e+00       1.742624596122e-09       5.715677097525e+00 
 1283       8.674850481749e+00       9.987247587197e-10       5.717931146205e+00 
 1284       8.677759332055e+00       3.280610873989e-10       5.720183890035e+00 
 1285       8.680666369362e+00      -2.808736447218e-10       5.722435330901e+00 
 1286       8.683571596218e+00      -8.396599365974e-10       5.724685470573e+00 
 1287       8.686475014973e+00      -1.359951702767e-09       5.726934310714e+00 
 1288       8.689376627784e+00      -1.853476416864e-09       5.729181852875e+00 
 1289       8.692276436608e+00      -2.332035255125e-09       5.731428098494e+00 
 1290       8.695174443208e+00      -2.807503239904e-09       5.733673048899e+00 
 1291       8.698070649145e+00      -3.291829383178e-09       5.735916705305e+00 
 1292       8.700965055784e+00      -3.797036830059e-09       5.738159068814e+00 
 1293       8.703857664290e+00      -4.335223002304e-09       5.740400140415e+00 
 1294       8.706748475628e+00      -4.918559741826e-09       5.742639920985e+00 
 1295       8.709637490560e+00      -5.559293454203e-09       5.744878411285e+00 
 1296       8.712524709650e+00      -6.269745252189e-09       5.747115611963e+00 
 1297       8.715410133257e+00      -7.062311099224e-09       5.749351523552e+00 
 1298       8.718293762279e+00      -7.946901392167e-09       5.751586146877e+00 
 1299       8.721175600374e+00      -8.923227859321e-09       5.753819484284e+00 
 1300       8.724055651762e+00      -9.988430068753e-09       5.756051538421e+00 
 1301       8.726933920486e+00      -1.113962806867e-08       5.758282311839e+00 
 1302       8.729810410410e+00      -1.237392234869e-08       5.760511806984e+00 
 1303       8.732685125220e+00      -1.368839380111e-08       5.762740026201e+00 
 1304       8.735558068421e+00      -1.508010368222e-08       5.764966971735e+00 
 1305       8.738429243341e+00      -1.654609357352e-08       5.767192645726e+00 
 1306       8.741298653125e+00      -1.808338534302e-08       5.769417050212e+00 
 1307       8.744166300738e+00      -1.968898110655e-08       5.771640187128e+00 
 1308       8.747032188962e+00      -2.135986318896e-08       5.773862058305e+00 
 1309       8.749896320399e+00      -2.309299408547e-08       5.776082665470e+00 
 1310       8.752758697465e+00      -2.488531642290e-08       5.778302010246e+00 
 1311       8.755619322396e+00      -2.673375292097e-08       5.780520094151e+00 
 1312       8.758478197239e+00      -2.863520635353e-08       5.782736918597e+00 
 1313       8.761335323861e+00      -3.058655950991e-08       5.784952484893e+00 
 1314       8.764190703941e+00      -3.258467515611e-08       5.787166794240e+00 
 1315       8.767044338971e+00      -3.462639599615e-08       5.789379847733e+00 
 1316       8.769896230259e+00      -3.670854463330e-08       5.791591646362e+00 
 1317       8.772746378923e+00      -3.882792353136e-08       5.793802191008e+00 
 1318       8.775594785895e+00      -4.098131497595e-08       5.796011482448e+00 
 1319       8.778441451916e+00      -4.316548103578e-08       5.798219521347e+00 
 1320       8.781286377542e+00      -4.537716352390e-08       5.800426308265e+00 
 1321       8.784129563134e+00      -4.761308395901e-08       5.802631843654e+00 
 1322       8.786971009562e+00      -4.986900626718e-08       5.804836128247e+00 
 1323       8.789810720293e+00      -5.213691362083e-08       5.807039164246e+00 
 1324       8.792648699319e+00      -5.440780029865e-08       5.809240954146e+00 
 1325       8.795484950469e+00      -5.667260600943e-08       5.811441500349e+00 
 1326       8.798319477401e+00      -5.892221578902e-08       5.813640805159e+00 
 1327       8.801152283605e+00      -6.114745989732e-08       5.815838870786e+00 
 1328       8.803983372406e+00      -6.333911371524e-08       5.818035699343e+00 
 1329       8.806812746954e+00      -6.548789764166e-08       5.820231292843e+00 
 1330       8.809640410235e+00      -6.758447699043e-08       5.822425653207e+00 
 1331       8.812466365060e+00      -6.961946188730e-08       5.824618782255e+00 
 1332       8.815290614072e+00      -7.158340716691e-08       5.826810681710e+00 
 1333       8.818113159740e+00      -7.346681226976e-08       5.829001353196e+00 
 1334       8.820934004362e+00      -7.526012113918e-08       5.831190798241e+00 
 1335       8.823753150065e+00      -7.695372211827e-08       5.833379018272e+00 
 1336       8.826570598801e+00      -7.853794784693e-08       5.835566014616e+00 
 1337       8.829386352347e+00      -8.000307515877e-08       5.837751788503e+00 
 1338       8.832200412307e+00      -8.133932497811e-08       5.839936341062e+00 
 1339       8.835012780111e+00      -8.253686221693e-08       5.842119673320e+00 
