# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[2]-dens[2]        8:dens[2]-dens[3]        9:dens[2]-dens[4]       10:dens[2]-dens[5]       11:dens[3]-dens[3]       12:dens[3]-dens[4]       13:dens[3]-dens[5]       14:dens[4]-dens[4]       15:dens[4]-dens[5]       16:dens[5]-dens[5]    
 1972       1.004421209786e+01      -4.755644043968e-04      -3.236348536445e-05       3.795141670635e-06       3.863045662358e-07       9.622390078478e+00      -1.059028578810e-05       1.388218741875e-06       4.830619211317e-09       6.956931296855e+00       1.352829099992e-06      -6.111438773327e-10       3.367564823462e+00       1.712696088680e-07       1.502605525083e+00 
 1973       1.004594948443e+01      -4.760879368958e-04      -3.190128864724e-05       3.683937923843e-06       3.642269249702e-07       9.624129762941e+00      -1.230901673145e-05       1.230030022389e-06       4.438777108119e-09       6.958481605636e+00       1.400301511500e-06       7.842766801204e-09       3.368516756874e+00       1.693498510501e-07       1.503102969418e+00 
 1974       1.004768572808e+01      -4.763557421305e-04      -3.122234969322e-05       3.538805482973e-06       3.388794750086e-07       9.625868553606e+00      -1.400298135804e-05       1.048328860031e-06       7.171273615404e-09       6.960031244039e+00       1.443693861309e-06       1.470601207353e-08       3.369468342798e+00       1.675598576599e-07       1.503600254130e+00 
 1975       1.004942082791e+01      -4.763846004084e-04      -3.034133194272e-05       3.363045556913e-06       3.107482094817e-07       9.627606452103e+00      -1.566462282857e-05       8.460137075550e-07       1.268076320566e-08       6.961580211464e+00       1.483030362263e-06       2.015343048592e-08       3.370419581652e+00       1.659006901699e-07       1.504097379344e+00 
 1976       1.005115478302e+01      -4.761913623720e-04      -2.927296022770e-05       3.159973038415e-06       2.803211200150e-07       9.629343460020e+00      -1.728635394381e-05       6.259949734099e-07       2.061846452718e-08       6.963128507279e+00       1.518335363536e-06       2.436058358512e-08       3.371370473846e+00       1.643734131289e-07       1.504594345184e+00 
 1977       1.005288759241e+01      -4.757929490888e-04      -2.803202085018e-05       2.932916521538e-06       2.480881992693e-07       9.631079578906e+00      -1.886055710630e-05       3.911950369574e-07       3.063415857534e-08       6.964676130820e+00       1.549633350828e-06       2.750375683927e-08       3.372321019779e+00       1.629790941650e-07       1.505091151767e+00 
 1978       1.005461925505e+01      -4.752063521414e-04      -2.663336166080e-05       2.685218319095e-06       2.145414434818e-07       9.632814810270e+00      -2.037958428205e-05       1.445482636879e-07       4.237618686379e-08       6.966223081392e+00       1.576948946551e-06       2.975996055892e-08       3.373271219841e+00       1.617188039892e-07       1.505587799210e+00 
 1979       1.005634976987e+01      -4.744486337172e-04      -2.509189213730e-05       2.420234480090e-06       1.801748550073e-07       9.634549155580e+00      -2.183575696228e-05      -1.109989795630e-07       5.549144959579e-08       6.967769358267e+00       1.600306910015e-06       3.130693081802e-08       3.374221074412e+00       1.605936163987e-07       1.506084287625e+00 
 1980       1.005807913572e+01      -4.735369266986e-04      -2.342258346306e-05       2.141334807170e-06       1.454844448593e-07       9.636282616268e+00      -2.322136612503e-05      -3.724883093978e-07       6.962540383537e-08       6.969314960684e+00       1.619732137623e-06       3.232313037492e-08       3.375170583862e+00       1.596046082801e-07       1.506580617119e+00 
 1981       1.005980735144e+01      -4.724884347529e-04      -2.164046860560e-05       1.851902874064e-06       1.109682352508e-07       9.638015193722e+00      -2.452867219694e-05      -6.369493106410e-07       8.442206167866e-08       6.970859887850e+00       1.635249663051e-06       3.298774959334e-08       3.376119748550e+00       1.587528596133e-07       1.507076787796e+00 
 1982       1.006153441577e+01      -4.713204324225e-04      -1.976064239508e-05       1.555336043025e-06       7.712626213513e-08       9.639746889290e+00      -2.574990501493e-05      -9.013995211224e-07       9.952398842509e-08       6.972404138941e+00       1.646884657446e-06       3.348070736334e-08       3.377068568826e+00       1.580394534740e-07       1.507572799758e+00 
 1983       1.006326032744e+01      -4.700502652143e-04      -1.779826160282e-05       1.255045482280e-06       4.446057774751e-08       9.641477704284e+00      -2.687726378787e-05      -1.162844416461e-06       1.145723007486e-07       6.973947713099e+00       1.654662429610e-06       3.398265202236e-08       3.378017045030e+00       1.574654760381e-07       1.508068653100e+00 
 1984       1.006498508510e+01      -4.686953496906e-04      -1.576854501983e-05       9.544561834691e-07       1.347525314562e-08       9.643207639970e+00      -2.790291705831e-05      -1.418277394848e-06       1.292066648692e-07       6.975490609436e+00       1.658608426185e-06       3.467496227616e-08       3.378965177491e+00       1.570320165841e-07       1.508564347916e+00 
 1985       1.006670868737e+01      -4.672731735582e-04      -1.368677353530e-05       6.570069790898e-07      -1.532361924919e-08       9.644936697578e+00      -2.881900266416e-05      -1.664679761831e-06       1.430652947235e-07       6.977032827027e+00       1.658748231852e-06       3.573974811986e-08       3.379912966530e+00       1.567401674972e-07       1.509059884294e+00 
 1986       1.006843113279e+01      -4.658012957588e-04      -1.156829021510e-05       3.661505599422e-07      -4.142792311095e-08       9.646664878296e+00      -2.961762770040e-05      -1.899020715097e-06       1.557849501369e-07       6.978574364920e+00       1.655107569510e-06       3.735985175886e-08       3.380860412456e+00       1.565910242723e-07       1.509555262321e+00 
 1987       1.007015241989e+01      -4.642973465591e-04      -9.428500380335e-06       8.535349257209e-08      -6.432751566802e-08       9.648392183270e+00      -3.029086848078e-05      -2.118257329256e-06       1.670009349941e-07       6.980115222125e+00       1.647712300468e-06       3.971884852988e-08       3.381807515568e+00       1.565856855173e-07       1.510050482078e+00 
 1988       1.007187254711e+01      -4.627790276405e-04      -7.282871685812e-06      -1.819037632853e-07      -8.351022516211e-08       9.650118613608e+00      -3.083077049952e-05      -2.319334540626e-06       1.763470954107e-07       6.981655397624e+00       1.636588424636e-06       4.300104782194e-08       3.382754276156e+00       1.567252529569e-07       1.510545543642e+00 
 1989       1.007359151284e+01      -4.612641121892e-04      -5.146934198578e-06      -4.321268372615e-07      -9.846184830721e-08       9.651844170376e+00      -3.122934839300e-05      -2.499185132013e-06       1.834558179043e-07       6.983194890362e+00       1.621762080712e-06       4.739149399733e-08       3.383700694499e+00       1.570108314355e-07       1.511040447088e+00 
 1990       1.007530931545e+01      -4.597704449861e-04      -3.036280476425e-06      -6.618074309106e-07      -1.086661477486e-07       9.653568854598e+00      -3.147858590145e-05      -2.654729717500e-06       1.879580275660e-07       6.984733699255e+00       1.603259546369e-06       5.307596731262e-08       3.384646770865e+00       1.574435289209e-07       1.511535192485e+00 
 1991       1.007702595323e+01      -4.583159424972e-04      -9.665656463988e-07      -8.674233002660e-07      -1.136048495219e-07       9.655292667260e+00      -3.157043583068e-05      -2.782876727225e-06       1.894831862314e-07       6.986271823182e+00       1.581107238447e-06       6.024098483964e-08       3.385592505514e+00       1.580244565074e-07       1.512029779901e+00 
 1992       1.007874142442e+01      -4.569185929628e-04       1.046492516687e-06      -1.045438238396e-06      -1.127576405120e-07       9.657015609304e+00      -3.149682001376e-05      -2.880522392168e-06       1.876592906517e-07       6.987809260992e+00       1.555331713139e-06       6.907380138645e-08       3.386537898694e+00       1.587547284193e-07       1.512524209397e+00 
 1993       1.008045572721e+01      -4.555964564884e-04       2.987113511738e-06      -1.192302057961e-06      -1.056021659118e-07       9.658737681632e+00      -3.124962927271e-05      -2.944550728933e-06       1.821128706655e-07       6.989346011501e+00       1.525959666182e-06       7.976241041838e-08       3.387482950644e+00       1.596354620144e-07       1.513018481032e+00 
 1994       1.008216886370e+01      -4.543628871029e-04       4.841438179518e-06      -1.305413191106e-06      -9.180160503454e-08       9.660458883574e+00      -3.082376612491e-05      -2.972782441012e-06       1.725808914686e-07       6.990882073914e+00       1.493019425625e-06       9.242093430208e-08       3.388427661603e+00       1.606649101026e-07       1.513512594876e+00 
 1995       1.008388085178e+01      -4.532121604172e-04       6.603496985010e-06      -1.386014248139e-06      -7.176890897254e-08       9.662179208282e+00      -3.022629739407e-05      -2.966829267175e-06       1.592473620086e-07       6.992417449107e+00       1.456545441743e-06       1.068651945145e-07       3.389372031851e+00       1.618298348845e-07       1.514006551057e+00 
 1996       1.008559171332e+01      -4.521337406483e-04       8.269285387540e-06      -1.436317678339e-06      -4.610669954364e-08       9.663898647302e+00      -2.946736870574e-05      -2.929260554509e-06       1.424091937503e-07       6.993952138355e+00       1.416573830456e-06       1.228354958892e-07       3.390316061669e+00       1.631140707017e-07       1.514500349711e+00 
 1997       1.008730147024e+01      -4.511170490181e-04       9.834783652708e-06      -1.458545093786e-06      -1.542007005840e-08       9.665617192100e+00      -2.855716789535e-05      -2.862656257455e-06       1.223645224361e-07       6.995486142911e+00       1.373140883977e-06       1.400710864055e-07       3.391259751327e+00       1.645013858902e-07       1.514993990975e+00 
 1998       1.008901014451e+01      -4.501514636995e-04       1.129595683373e-05      -1.454927280958e-06       1.968341156249e-08       9.667334834065e+00      -2.750592506168e-05      -2.769606951220e-06       9.941270963296e-08       6.997019464003e+00       1.326283071042e-06       1.583101558589e-07       3.392203101088e+00       1.659754826969e-07       1.515487474979e+00 
 1999       1.009071775813e+01      -4.492263197622e-04       1.264875475279e-05      -1.427704212324e-06       5.859369967080e-08       9.669051564507e+00      -2.632391262035e-05      -2.652713845185e-06       7.385434427958e-08       6.998552102838e+00       1.276037037145e-06       1.772898345314e-07       3.393146111202e+00       1.675199971967e-07       1.515980801851e+00 
 2000       1.009242433314e+01      -4.483309091185e-04       1.388911198236e-05      -1.379125057937e-06       1.006982677733e-07       9.670767374658e+00      -2.502144535732e-05      -2.514588796310e-06       4.599124423298e-08       7.000084060598e+00       1.222439604772e-06       1.967461918617e-07       3.394088781909e+00       1.691184992094e-07       1.516473971716e+00 
 2001       1.009412989164e+01      -4.474544804692e-04       1.501294782655e-05      -1.311448197029e-06       1.453821054144e-07       9.672482255669e+00      -2.360888048233e-05      -2.357854322547e-06       1.612645781561e-08       7.001615338444e+00       1.165527773637e-06       2.164142351156e-07       3.395031113441e+00       1.707544922164e-07       1.516966984695e+00 
 2002       1.009583445575e+01      -4.465862392496e-04       1.601616630248e-05      -1.226941229609e-06       1.920277150588e-07       9.674196198613e+00      -2.209661768244e-05      -2.185143616244e-06      -1.543573463780e-08       7.003145937510e+00       1.105338720909e-06       2.360279080565e-07       3.395973106018e+00       1.724114132776e-07       1.517459840903e+00 
 2003       1.009753804765e+01      -4.457153475750e-04       1.689465612157e-05      -1.127880988049e-06       2.400151089737e-07       9.675909194485e+00      -2.049509917548e-05      -1.999100557555e-06      -4.838981923331e-08       7.004675858910e+00       1.041909801454e-06       2.553200896151e-07       3.396914759851e+00       1.740726329485e-07       1.517952540456e+00 
 2004       1.009924068956e+01      -4.448309241869e-04       1.764429067090e-05      -1.016553548686e-06       2.887218061121e-07       9.677621234198e+00      -1.881480976356e-05      -1.802379727851e-06      -8.242904697083e-08       7.006205103733e+00       9.752785480635e-07       2.740225925605e-07       3.397856075139e+00       1.757214551966e-07       1.518445083463e+00 
