# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:dens[1]-dens[1]        3:dens[1]-dens[2]        4:dens[1]-dens[3]        5:dens[1]-dens[4]        6:dens[1]-dens[5]        7:dens[2]-dens[2]        8:dens[2]-dens[3]        9:dens[2]-dens[4]       10:dens[2]-dens[5]       11:dens[3]-dens[3]       12:dens[3]-dens[4]       13:dens[3]-dens[5]       14:dens[4]-dens[4]       15:dens[4]-dens[5]       16:dens[5]-dens[5]    
   71       1.345781665993e+00      -2.770548120858e-09      -2.109981805133e-09       3.346949127897e-10      -6.934727184640e-09       3.270944675427e-01      -1.194780298060e-09      -1.306322572979e-10       1.091113414324e-08       1.392262481157e-01      -4.405165944482e-10       3.531918216297e-09       7.214370325425e-02       2.775660439841e-09       4.322445356171e-02 
   72       1.364846039388e+00      -3.130515515299e-10       1.148148493734e-08      -7.868085302483e-10      -2.074874706537e-08       3.327380869557e-01      -6.580160880823e-10       1.990595455727e-10      -7.994062186172e-09       1.423672254026e-01      -2.188531423354e-09      -1.996317260723e-09       7.381280542130e-02      -6.719740665519e-09       4.424011682482e-02 
   73       1.383380884346e+00      -3.363392280715e-09       1.004146202430e-08      -4.519387485856e-10      -5.140446476434e-10       3.384065060779e-01       1.260490508313e-09      -9.482335966356e-11      -3.147474017673e-08       1.455226363336e-01       5.367778100277e-10      -7.893250637823e-09       7.549607055487e-02       1.116051810179e-09       4.526346080652e-02 
   74       1.401345013695e+00       1.645000403230e-10      -3.365487193616e-09      -5.340386408723e-10      -1.072300752629e-08       3.441081879072e-01      -2.164599574607e-09      -4.015125957082e-10      -1.192267606420e-08       1.486907608466e-01      -2.508682441913e-09       7.343881099502e-09       7.719346766449e-02       1.796248573150e-09       4.629448565811e-02 
   75       1.418753083960e+00      -2.599758506842e-09       1.199166282744e-08      -1.139735595104e-12       1.002897175877e-08       3.498511489597e-01       3.651637193296e-09      -1.251404188717e-09      -8.980973310617e-09       1.518697999807e-01       3.171065632545e-10      -1.861521357467e-09       7.890494499530e-02      -6.078331620806e-09       4.733319189780e-02 
   76       1.435670558939e+00       1.685191900382e-09      -1.367695332592e-09      -8.554488462376e-10       1.736777756879e-08       3.556428129781e-01      -3.454401602400e-09      -1.835045049471e-10      -3.563023451379e-08       1.550579683765e-01      -2.226219272079e-09      -2.407061691044e-09       8.063042768155e-02       4.872546665748e-09       4.837964924834e-02 
   77       1.452203749933e+00      -1.071819291184e-09      -8.400806764877e-09       7.363523626168e-10       3.654962436581e-09       3.614898955784e-01       3.090012786269e-09      -2.178907476123e-10      -1.230482221145e-08       1.582533820948e-01      -5.956884078737e-10       8.967774516899e-09       8.236982207651e-02       1.713532489282e-10       4.943384020040e-02 
   78       1.468485629250e+00      -1.541423814340e-09      -1.330927142371e-08       5.985674012480e-10      -7.435999807716e-09       3.673983083867e-01       3.840980102878e-09      -2.895770609504e-10       7.587436890142e-10       1.614541992880e-01      -7.087809743913e-10       7.167740981518e-09       8.412300792157e-02       1.605183986614e-09       5.049581353184e-02 
   79       1.484655847714e+00       4.379720413506e-10      -1.467588962304e-08      -5.795167968937e-10      -1.243283752028e-08       3.733727514591e-01      -1.384897685434e-09      -1.052566175484e-10       5.620137802361e-09       1.646585708766e-01      -2.664114140885e-09      -1.217363656863e-09       8.588983926956e-02       7.219670433392e-09       5.156559255954e-02 
   80       1.500854498754e+00       7.493723303994e-10      -6.740427847521e-09      -5.409011972780e-10      -1.343359697141e-08       3.794173223307e-01      -4.133631911958e-09       5.517796439289e-11       2.476598675675e-08       1.678646101566e-01      -3.639243731363e-09      -2.238005227006e-09       8.767015062636e-02       5.584688666662e-09       5.264319335536e-02 
   81       1.517189857928e+00      -2.030210286721e-10       3.014640604800e-09       9.368594144916e-11      -8.683833142061e-09       3.855345865352e-01      -4.268656201699e-09       3.487248009957e-10       3.620381947862e-08       1.710705025887e-01      -3.534210754344e-09       4.265400641957e-09       8.946374424874e-02       2.904134215194e-11       5.372864398876e-02 
   82       1.533753083963e+00      -1.047393394571e-09       5.416680923417e-09       2.114914593055e-10       2.844034162522e-09       3.917262730373e-01      -3.596668558546e-09       8.590406356849e-10       1.690451102540e-08       1.742744385333e-01      -2.917327771027e-09       1.374903025997e-08       9.127039852276e-02      -2.953514643571e-09       5.482197711677e-02 
   83       1.550581800662e+00      -1.702145871974e-09       1.188163415373e-09       1.155011766360e-10       1.435000319650e-08       3.979926254658e-01      -2.418803167218e-09       8.229835754551e-10      -4.287466981826e-09       1.774746935174e-01      -2.008294712184e-09       1.800021468998e-08       9.308986160562e-02      -1.479351392550e-09       5.592321406150e-02 
   84       1.567687416206e+00      -2.378155863514e-09      -5.346095779151e-09       2.889664654585e-10       1.787487479357e-08       4.043329633416e-01      -6.745067636780e-10      -3.554645937646e-10       2.884973338973e-09       1.806695690395e-01      -9.750083819442e-10       1.091265885779e-08       9.492185668545e-02       4.106137446547e-09       5.703237306311e-02 
   85       1.585031000894e+00      -3.034117805117e-09      -6.435666181531e-09       2.676929798224e-10       1.106304927870e-08       4.107451403028e-01       1.538913321783e-09      -1.440370265708e-09       8.596088606154e-09       1.838574876617e-01      -1.228744659381e-10       1.093801180824e-09       9.676607721591e-02       9.108855212809e-09       5.814946006147e-02 
   86       1.602550121567e+00      -3.552927528551e-09       3.685678493551e-09      -3.705936250763e-10      -4.857937614723e-09       4.172260340094e-01       3.881491900517e-09      -1.157070920028e-09      -1.786228592429e-08       1.870369239735e-01       2.854414740478e-10      -1.042996634022e-09       9.862219037881e-02       8.830162074480e-09       5.927447897062e-02 
   87       1.620154461665e+00      -3.798796493278e-09       1.702083272187e-08      -6.887678010005e-10      -1.975451030072e-08       4.237712016638e-01       5.203526872838e-09      -4.291851345317e-10      -3.561764501043e-08       1.902064985790e-01       3.842253814739e-10       3.746518080993e-09       1.004898339151e-01       4.507072017444e-09       6.040743202757e-02 
   88       1.637741976727e+00      -3.674503012281e-09       2.287235057843e-08       1.624363177296e-10      -2.270325028933e-08       4.303752375769e-01       4.426213693865e-09      -4.059218390328e-10      -2.969281591133e-09       1.933649074618e-01       2.954750062185e-10       1.063108740628e-08       1.023686185568e-01      -5.832155129486e-10       6.154832110902e-02 
   89       1.655214097354e+00      -3.289471455233e-09       1.667122580340e-08       9.214904571505e-10      -1.169519079744e-08       4.370316114358e-01       1.913471178893e-09      -4.675337681984e-10       3.503545711624e-08       1.965110157199e-01      -3.960242939277e-10       1.078838347007e-08       1.042581276278e-01      -1.736227185477e-09       6.269714332962e-02 
   90       1.672475622430e+00      -2.759817454272e-09      -1.322270299554e-09       2.870737433732e-10       9.977605539602e-09       4.437328953732e-01      -1.472678132147e-09       2.238063989209e-10       2.795249970228e-08       1.996437857468e-01      -1.975372599315e-09      -1.471180213932e-09       1.061579177640e-01       4.166286861174e-09       6.385389023782e-02 
   91       1.689460964422e+00      -1.969389279266e-09      -1.692851669972e-08      -5.489502313819e-10       2.683451606425e-08       4.504708088541e-01      -4.528214963416e-09       1.270800467015e-09       1.086580324952e-08       2.027623665144e-01      -3.494596431173e-09      -1.254514595290e-08       1.080675215108e-01       1.111395367752e-08       6.501853254647e-02 
   92       1.706119681031e+00      -8.276104518448e-10      -1.641890084328e-08      -2.002403353448e-10       2.370663697952e-08       4.572362971418e-01      -6.139590681748e-09       1.920130385237e-09       2.488149023668e-08       2.058660232039e-01      -3.899129416093e-09      -8.527662480120e-09       1.099864454512e-01       1.211652769298e-08       6.619103290179e-02 
   93       1.722442139256e+00       3.645209095847e-10      -6.482823615710e-09       4.584322144457e-10       3.506862233350e-09       4.640197864415e-01      -6.184009467579e-09       1.420676302495e-09       3.188818849363e-08       2.089542188098e-01      -3.274913919238e-09       1.179064345128e-09       1.119141742537e-01       7.656608954555e-09       6.737134663320e-02 
   94       1.738437822553e+00       1.199292794536e-09       1.434450242559e-09       2.926531931559e-10      -2.324312673804e-08       4.708111016558e-01      -4.817804956406e-09      -4.702976691692e-10      -9.606853809052e-09       2.120265480773e-01      -2.031752278733e-09       3.158749501392e-09       1.138501676607e-01       1.047618066077e-09       6.855942572620e-02 
   95       1.754149926597e+00       1.325313010627e-09       6.153687593463e-10      -1.767891044241e-10      -3.556434208842e-08       4.775999194582e-01      -2.241653847012e-09      -1.750123572744e-09      -5.805876430880e-08       2.150828093712e-01      -6.064817299462e-10      -4.428197948760e-09       1.157938672625e-01      -1.237476828679e-09       6.975522197523e-02 
   96       1.769636108956e+00       5.386843707195e-10      -1.030088312783e-08      -1.956084878662e-10      -1.685057165040e-08       4.843755340619e-01       1.041799622775e-09      -5.746059464738e-10      -6.110783091528e-08       2.181229438468e-01       6.240123201567e-10      -1.808408891053e-08       1.177446919559e-01       5.422852290394e-09       7.095867987451e-02 
   97       1.784967538584e+00      -7.568826228798e-10      -1.459140221254e-08      -1.217082910359e-11       1.576712268755e-08       4.911275133285e-01       3.368016351878e-09       1.336153611408e-09      -2.313593150807e-08       2.211470923305e-01       1.643111787975e-09      -2.496786639466e-08       1.197020482509e-01       1.322261472684e-08       7.216971960340e-02 
   98       1.800219977814e+00      -2.078853944232e-09       2.482267077620e-09      -2.434325290811e-11       3.716213429798e-08       4.978452947684e-01       3.141191261458e-09       1.825693932460e-09       3.053554786135e-08       2.241555438376e-01       2.371683317679e-09      -1.558090231346e-08       1.216653225230e-01       1.326411593464e-08       7.338824930291e-02 
   99       1.815460930716e+00      -3.379561082133e-09       2.403281595597e-08      -7.162093844066e-11       3.024741579613e-08       5.045189931658e-01       6.517188863270e-10       1.265489391906e-09       5.276936233107e-08       2.271487754879e-01       2.063270655873e-09      -7.121393663404e-09       1.236338920943e-01       7.558811616212e-09       7.461416547448e-02 
  100       1.830752198842e+00      -4.648283567321e-09       2.878370135379e-08       6.899889030626e-11      -1.000302153987e-08       5.111388628002e-01      -3.151871129880e-09       5.950175340953e-10       9.879622543810e-09       2.301274125278e-01       1.919936904079e-10      -1.661365524295e-08       1.256071169943e-01       1.331098321647e-09       7.584735890344e-02 
  101       1.846131101850e+00      -5.544540891287e-09       1.586111841550e-08       2.218787321218e-10      -4.480625403908e-08       5.176962473031e-01      -6.781345344263e-09       1.889054668985e-10      -4.336187234812e-08       2.330922488982e-01      -1.976354613787e-09      -2.725130326288e-08       1.275843545272e-01       4.574429043004e-10       7.708772372653e-02 
  102       1.861622693122e+00      -5.707298407104e-09      -7.071748394060e-09       1.762392858901e-10      -3.488790853766e-08       5.241828996231e-01      -8.753168901167e-09       1.992852249473e-10      -4.541300961782e-08       2.360442216920e-01      -3.010858621282e-09      -1.982651845675e-08       1.295649487045e-01       8.109095712891e-09       7.833514510322e-02 
  103       1.877224488526e+00      -5.116026018035e-09      -1.984109129541e-08       5.409210465300e-11       5.216668636500e-09       5.305919873211e-01      -8.460208771734e-09       4.289041090393e-10      -1.556526515611e-08       2.389844131853e-01      -3.028294151588e-09      -6.110065627178e-09       1.315482472479e-01       1.452832203488e-08       7.958948031875e-02 
  104       1.892921093426e+00      -3.855529383182e-09      -7.620309562096e-09       1.855191450068e-11       4.430357024417e-08       5.369173326153e-01      -5.788482074528e-09       6.098161879638e-10       9.973903275047e-09       2.419140396844e-01      -2.456788674867e-09      -2.189406596676e-09       1.335335884861e-01       1.015541383166e-08       8.085057288777e-02 
  105       1.908677003045e+00      -2.063328636623e-09       4.888577045456e-09       8.658685191934e-12       4.503814756671e-08       5.431544416935e-01      -1.770824714753e-09       6.073387097323e-10       1.901929870183e-08       2.448344343557e-01      -1.251060140771e-09      -5.269412472567e-09       1.355203190446e-01       2.388584008311e-09       8.211825840389e-02 
  106       1.924448127642e+00      -1.946981161183e-11      -7.193514569434e-09      -6.045037542865e-11      -1.216831788958e-08       5.492996782294e-01       2.092709379629e-09       3.861369588389e-10       9.878733661417e-09       2.477470510009e-01       5.715085944509e-10      -7.639963427226e-09       1.375077806052e-01       9.827601017578e-10       8.339236646646e-02 
  107       1.940184684664e+00       1.489177501791e-09      -2.114624053988e-08      -1.114668140827e-10      -6.059867740453e-08       5.553512135233e-01       3.824868443034e-09       1.942662997661e-10      -6.780060096083e-10       2.506534276973e-01       2.199314479689e-09      -2.870980634914e-09       1.394953312699e-01       5.234488060306e-09       8.467273035842e-02 
  108       1.955835538468e+00       1.715810510593e-09      -9.897167023262e-09      -5.871774053624e-11      -3.384231857043e-08       5.613082149951e-01       1.888941720418e-09       2.557973093304e-10       3.659917248509e-09       2.535552054314e-01       2.726365686592e-09       1.125152988997e-08       1.414823291865e-01       1.096818902365e-08       8.595917203991e-02 
  109       1.971359119425e+00       7.679641003888e-10       1.478912486060e-08       2.452431919004e-11       2.612931077427e-08       5.671716794820e-01      -2.591550187907e-09       3.390200645487e-10       1.396892436072e-08       2.564540719068e-01       1.871162727181e-09       1.991375080410e-08       1.434681540043e-01       1.146070091617e-08       8.725148066252e-02 
  110       1.986719057062e+00      -9.313335546180e-10       3.202754701587e-08       4.816969468431e-11       5.572358950412e-08       5.729436649196e-01      -7.669504835957e-09       1.805534308160e-10       1.765293736072e-08       2.593517960272e-01      -2.500966011228e-10       1.125163256692e-08       1.454521900333e-01       2.813652569589e-09       8.854943255982e-02 
  111       2.001896591249e+00      -2.629701230804e-09       2.841712460014e-08       4.152866492637e-11       2.951056906555e-08       5.786279146377e-01      -1.114567294638e-08      -6.903007496607e-11       1.650255176609e-08       2.622501533615e-01      -2.535251745309e-09       6.914722975644e-09       1.474338492704e-01      -3.304882056555e-09       8.985281079486e-02 
  112       2.016881688091e+00      -3.628015118829e-09       3.933880990569e-10       5.011692703080e-11      -4.667552458849e-08       5.842292168939e-01      -1.113371191750e-08      -2.100619903900e-10       1.478246317115e-08       2.651509777668e-01      -3.789422512740e-09       2.693806643335e-08       1.494125536163e-01       3.815253007452e-09       9.116139368384e-02 
  113       2.031683642667e+00      -3.929407905549e-09      -2.128672686541e-08       4.882737362260e-11      -7.648813306601e-08       5.897538072778e-01      -7.649475809117e-09      -3.244258062514e-10       1.066648043194e-08       2.680560757451e-01      -3.701462007070e-09       4.403538133032e-08       1.513877594603e-01       1.180059437267e-08       9.247495435457e-02 
  114       2.046319925900e+00      -3.704837783561e-09      -9.499958217859e-09       1.568553011017e-11       1.432309372629e-08       5.952088689598e-01      -1.839662125606e-09      -5.164586196325e-10       2.491016102101e-09       2.709672880395e-01      -2.317345886487e-09       3.023012174530e-08       1.533589382016e-01       7.028634262591e-09       9.379325251225e-02 
  115       2.060818934019e+00      -3.034064174094e-09       5.085215946933e-09       2.395931520396e-11       9.368584100012e-08       6.006026375045e-01       2.606216507150e-09      -6.577789547840e-10      -3.698218095887e-09       2.738863890251e-01      -2.168751393155e-10       1.140051183859e-08       1.553256004591e-01      -1.756113921344e-09       9.511601950606e-02 
  116       2.075213661401e+00      -1.891182586722e-09      -1.084918530237e-08       8.995716057754e-11       2.640774809975e-08       6.059441486597e-01       2.588425265562e-09      -6.012405136510e-10      -2.378278412043e-09       2.768151687169e-01       1.862366790900e-09       1.769470433072e-08       1.572872756995e-01      -2.965813470655e-09       9.644297784051e-02 
  117       2.089540077844e+00       9.989263309756e-11      -3.288570550649e-08      -1.219986386288e-10      -8.716293424682e-08       6.112431611570e-01       8.050017268234e-10      -3.990345492413e-10       3.735164517870e-10       2.797553462719e-01       3.211807683000e-09       3.329405292652e-08       1.592435340061e-01       6.068656010675e-10       9.777387030237e-02 
  118       2.103833156479e+00       3.039494920898e-09      -2.974673227697e-08      -8.848878194367e-10      -1.151671668264e-07       6.165099746481e-01       7.162435450324e-10      -1.575059023586e-10      -2.635244459697e-09       2.827086194262e-01       3.305878212873e-09       3.525374990595e-08       1.611939715182e-01       3.409224773753e-09       9.910843577491e-02 
  119       2.118115889378e+00       5.449642341896e-09      -9.339283763344e-09      -1.775323357489e-09      -7.125631468848e-08       6.217548303892e-01       2.108903960619e-09       2.233821889487e-11      -9.464872801078e-09       2.856764959844e-01       2.441616822416e-09       2.444604429521e-08       1.631382443230e-01       4.844750155481e-09       1.004463960305e-01 
