#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
2.395179e+02 1.075461e+02 3.734193e+00 4.135902e+00 3.755308e+00 1.947944e+01 -8.409119e-05 -2.234288e-03 2.190651e-04 1.199957e-02 -2.485035e+00 -1.646749e+00 -9.585220e-05 7.259710e-07 2.830827e-07 -2.913504e-02 1.355880e-05 4.310324e-05 -2.974103e-06 -1.827155e-05 -1.392629e-05 1.167948e+01 2.346743e-02 1.192682e-03 -5.075764e-04
2.402360e+02 1.075461e+02 3.713358e+00 4.119666e+00 3.755308e+00 1.947944e+01 -8.300997e-05 -2.214879e-03 2.160301e-04 1.187296e-02 -2.465430e+00 -1.636013e+00 -9.483616e-05 7.135228e-07 2.768130e-07 -2.889286e-02 1.346846e-05 4.276063e-05 -2.968583e-06 -1.772754e-05 -1.370109e-05 1.167957e+01 2.320820e-02 1.176272e-03 -4.981259e-04
2.409562e+02 1.075461e+02 3.692634e+00 4.103464e+00 3.755308e+00 1.947944e+01 -8.196922e-05 -2.195544e-03 2.130626e-04 1.174756e-02 -2.445974e+00 -1.625336e+00 -9.381980e-05 7.012758e-07 2.706682e-07 -2.865265e-02 1.337561e-05 4.241145e-05 -2.961048e-06 -1.717938e-05 -1.347890e-05 1.167965e+01 2.295169e-02 1.160072e-03 -4.888411e-04
2.416787e+02 1.075461e+02 3.672021e+00 4.087296e+00 3.755308e+00 1.947944e+01 -8.095816e-05 -2.176288e-03 2.101511e-04 1.162335e-02 -2.426675e+00 -1.614723e+00 -9.281420e-05 6.892180e-07 2.646592e-07 -2.841440e-02 1.327888e-05 4.205051e-05 -2.915594e-06 -1.682944e-05 -1.326004e-05 1.167974e+01 2.269785e-02 1.144078e-03 -4.797196e-04
2.424033e+02 1.075461e+02 3.651518e+00 4.071164e+00 3.755308e+00 1.947944e+01 -7.995591e-05 -2.157117e-03 2.072744e-04 1.150035e-02 -2.407522e+00 -1.604166e+00 -9.182592e-05 6.773416e-07 2.587907e-07 -2.817809e-02 1.317764e-05 4.167531e-05 -2.835333e-06 -1.669323e-05 -1.304464e-05 1.167982e+01 2.244661e-02 1.128289e-03 -4.707586e-04
2.431300e+02 1.075461e+02 3.631125e+00 4.055067e+00 3.755308e+00 1.947944e+01 -7.894747e-05 -2.138040e-03 2.044173e-04 1.137853e-02 -2.388497e+00 -1.593655e+00 -9.084999e-05 6.656486e-07 2.530539e-07 -2.794370e-02 1.307225e-05 4.128714e-05 -2.744646e-06 -1.664837e-05 -1.283254e-05 1.167991e+01 2.219793e-02 1.112702e-03 -4.619551e-04
2.438590e+02 1.075461e+02 3.610841e+00 4.039005e+00 3.755308e+00 1.947944e+01 -7.793185e-05 -2.119061e-03 2.015786e-04 1.125791e-02 -2.369590e+00 -1.583183e+00 -8.987800e-05 6.541431e-07 2.474363e-07 -2.771122e-02 1.296393e-05 4.089050e-05 -2.666333e-06 -1.655441e-05 -1.262343e-05 1.167999e+01 2.195180e-02 1.097315e-03 -4.533069e-04
2.445901e+02 1.075461e+02 3.590665e+00 4.022978e+00 3.755308e+00 1.947944e+01 -7.691780e-05 -2.100184e-03 1.987668e-04 1.113846e-02 -2.350805e+00 -1.572754e+00 -8.890897e-05 6.428233e-07 2.419345e-07 -2.748064e-02 1.285429e-05 4.049133e-05 -2.607550e-06 -1.633922e-05 -1.241726e-05 1.168007e+01 2.170823e-02 1.082126e-03 -4.448115e-04
2.453234e+02 1.075461e+02 3.570597e+00 4.006988e+00 3.755308e+00 1.947944e+01 -7.591802e-05 -2.081412e-03 1.959944e-04 1.102019e-02 -2.332159e+00 -1.562379e+00 -8.795005e-05 6.316808e-07 2.365542e-07 -2.725194e-02 1.274462e-05 4.009439e-05 -2.570457e-06 -1.599145e-05 -1.221419e-05 1.168015e+01 2.146722e-02 1.067132e-03 -4.364667e-04
2.460589e+02 1.075461e+02 3.550636e+00 3.991033e+00 3.755308e+00 1.947944e+01 -7.494334e-05 -2.062745e-03 1.932717e-04 1.090307e-02 -2.313665e+00 -1.552067e+00 -8.700762e-05 6.207084e-07 2.312999e-07 -2.702511e-02 1.263517e-05 3.970054e-05 -2.549713e-06 -1.556119e-05 -1.201438e-05 1.168023e+01 2.122877e-02 1.052331e-03 -4.282699e-04
2.467966e+02 1.075461e+02 3.530782e+00 3.975115e+00 3.755308e+00 1.947944e+01 -7.399819e-05 -2.044184e-03 1.906029e-04 1.078711e-02 -2.295321e+00 -1.541817e+00 -8.608029e-05 6.099051e-07 2.261674e-07 -2.680014e-02 1.252489e-05 3.930570e-05 -2.533052e-06 -1.514758e-05 -1.181775e-05 1.168031e+01 2.099288e-02 1.037722e-03 -4.202183e-04
2.475366e+02 1.075461e+02 3.511035e+00 3.959234e+00 3.755308e+00 1.947944e+01 -7.307519e-05 -2.025732e-03 1.879799e-04 1.067230e-02 -2.277110e+00 -1.531619e+00 -8.516136e-05 5.992738e-07 2.211466e-07 -2.657699e-02 1.241206e-05 3.890323e-05 -2.495053e-06 -1.488206e-05 -1.162406e-05 1.168039e+01 2.075952e-02 1.023301e-03 -4.123094e-04
2.482787e+02 1.075461e+02 3.491393e+00 3.943389e+00 3.755308e+00 1.947944e+01 -7.215640e-05 -2.007394e-03 1.853845e-04 1.055863e-02 -2.259017e+00 -1.521463e+00 -8.424679e-05 5.888152e-07 2.162310e-07 -2.635567e-02 1.229571e-05 3.848929e-05 -2.420421e-06 -1.482128e-05 -1.143317e-05 1.168047e+01 2.052862e-02 1.009068e-03 -4.045411e-04
2.490231e+02 1.075461e+02 3.471856e+00 3.927581e+00 3.755308e+00 1.947944e+01 -7.122464e-05 -1.989178e-03 1.827994e-04 1.044609e-02 -2.241039e+00 -1.511347e+00 -8.333977e-05 5.785244e-07 2.114219e-07 -2.613615e-02 1.217684e-05 3.806750e-05 -2.321551e-06 -1.486946e-05 -1.124513e-05 1.168055e+01 2.030013e-02 9.950184e-04 -3.969112e-04
2.497697e+02 1.075461e+02 3.452424e+00 3.911811e+00 3.755308e+00 1.947944e+01 -7.027927e-05 -1.971084e-03 1.802239e-04 1.033468e-02 -2.223187e+00 -1.501279e+00 -8.244633e-05 5.683944e-07 2.067232e-07 -2.591843e-02 1.205831e-05 3.764857e-05 -2.241256e-06 -1.480363e-05 -1.106007e-05 1.168063e+01 2.007402e-02 9.811516e-04 -3.894173e-04
2.505185e+02 1.075461e+02 3.433096e+00 3.896077e+00 3.755308e+00 1.947944e+01 -6.934104e-05 -1.953111e-03 1.776785e-04 1.022439e-02 -2.205472e+00 -1.491268e+00 -8.156732e-05 5.584227e-07 2.021336e-07 -2.570249e-02 1.194305e-05 3.724355e-05 -2.214034e-06 -1.446270e-05 -1.087799e-05 1.168070e+01 1.985032e-02 9.674652e-04 -3.820570e-04
2.512696e+02 1.075461e+02 3.413872e+00 3.880382e+00 3.755308e+00 1.947944e+01 -6.843699e-05 -1.935254e-03 1.751900e-04 1.011520e-02 -2.187900e+00 -1.481317e+00 -8.069698e-05 5.486113e-07 1.976448e-07 -2.548830e-02 1.183175e-05 3.685498e-05 -2.231743e-06 -1.391202e-05 -1.069868e-05 1.168078e+01 1.962907e-02 9.539570e-04 -3.748279e-04
2.520230e+02 1.075461e+02 3.394751e+00 3.864724e+00 3.755308e+00 1.947944e+01 -6.757629e-05 -1.917510e-03 1.727668e-04 1.000709e-02 -2.170464e+00 -1.471423e+00 -7.983016e-05 5.389618e-07 1.932493e-07 -2.527587e-02 1.172197e-05 3.647359e-05 -2.242191e-06 -1.342573e-05 -1.052198e-05 1.168085e+01 1.941026e-02 9.406251e-04 -3.677280e-04
2.527786e+02 1.075461e+02 3.375732e+00 3.849103e+00 3.755308e+00 1.947944e+01 -6.673902e-05 -1.899880e-03 1.703887e-04 9.900072e-03 -2.153155e+00 -1.461580e+00 -7.896864e-05 5.294703e-07 1.889472e-07 -2.506517e-02 1.160985e-05 3.608467e-05 -2.195386e-06 -1.325088e-05 -1.034788e-05 1.168093e+01 1.919382e-02 9.274673e-04 -3.607554e-04
2.535364e+02 1.075461e+02 3.356815e+00 3.833521e+00 3.755308e+00 1.947944e+01 -6.589190e-05 -1.882371e-03 1.680219e-04 9.794127e-03 -2.135963e+00 -1.451781e+00 -7.811790e-05 5.201307e-07 1.847420e-07 -2.485620e-02 1.149318e-05 3.567977e-05 -2.092193e-06 -1.336986e-05 -1.017652e-05 1.168100e+01 1.897965e-02 9.144816e-04 -3.539079e-04
2.542966e+02 1.075461e+02 3.338000e+00 3.817978e+00 3.755308e+00 1.947944e+01 -6.501769e-05 -1.864989e-03 1.656493e-04 9.689256e-03 -2.118888e+00 -1.442026e+00 -7.727983e-05 5.109395e-07 1.806335e-07 -2.464894e-02 1.137325e-05 3.526378e-05 -1.986273e-06 -1.350101e-05 -1.000790e-05 1.168107e+01 1.876769e-02 9.016660e-04 -3.471834e-04
2.550590e+02 1.075461e+02 3.319286e+00 3.802472e+00 3.755308e+00 1.947944e+01 -6.413169e-05 -1.847738e-03 1.632863e-04 9.585453e-03 -2.101932e+00 -1.432319e+00 -7.645218e-05 5.018962e-07 1.766174e-07 -2.444337e-02 1.125378e-05 3.485067e-05 -1.936230e-06 -1.334384e-05 -9.841943e-06 1.168114e+01 1.855797e-02 8.890185e-04 -3.405797e-04
2.558237e+02 1.075461e+02 3.300672e+00 3.787006e+00 3.755308e+00 1.947944e+01 -6.326832e-05 -1.830616e-03 1.609669e-04 9.482706e-03 -2.085104e+00 -1.422665e+00 -7.563277e-05 4.930005e-07 1.726896e-07 -2.423948e-02 1.113767e-05 3.445144e-05 -1.949317e-06 -1.286226e-05 -9.678542e-06 1.168121e+01 1.835057e-02 8.765372e-04 -3.340946e-04
2.565907e+02 1.075461e+02 3.282158e+00 3.771578e+00 3.755308e+00 1.947944e+01 -6.245021e-05 -1.813617e-03 1.587133e-04 9.381001e-03 -2.068409e+00 -1.413068e+00 -7.482053e-05 4.842507e-07 1.688472e-07 -2.403726e-02 1.102475e-05 3.406530e-05 -1.977738e-06 -1.230561e-05 -9.517640e-06 1.168128e+01 1.814551e-02 8.642201e-04 -3.277263e-04
2.573600e+02 1.075461e+02 3.263743e+00 3.756189e+00 3.755308e+00 1.947944e+01 -6.166845e-05 -1.796741e-03 1.565161e-04 9.280327e-03 -2.051847e+00 -1.403528e+00 -7.401484e-05 4.756453e-07 1.650880e-07 -2.383669e-02 1.091230e-05 3.368181e-05 -1.961966e-06 -1.198629e-05 -9.359188e-06 1.168135e+01 1.794273e-02 8.520652e-04 -3.214729e-04
2.581316e+02 1.075461e+02 3.245428e+00 3.740839e+00 3.755308e+00 1.947944e+01 -6.089193e-05 -1.779989e-03 1.543436e-04 9.180677e-03 -2.035411e+00 -1.394041e+00 -7.321811e-05 4.671804e-07 1.614124e-07 -2.363777e-02 1.079789e-05 3.329162e-05 -1.887692e-06 -1.198700e-05 -9.203219e-06 1.168142e+01 1.774214e-02 8.400706e-04 -3.153324e-04
2.589055e+02 1.075461e+02 3.227211e+00 3.725529e+00 3.755308e+00 1.947944e+01 -6.009568e-05 -1.763366e-03 1.521710e-04 9.082046e-03 -2.019090e+00 -1.384601e+00 -7.243618e-05 4.588500e-07 1.578240e-07 -2.344047e-02 1.068171e-05 3.289542e-05 -1.791768e-06 -1.212021e-05 -9.049855e-06 1.168149e+01 1.754364e-02 8.282344e-04 -3.093028e-04
2.596818e+02 1.075461e+02 3.209091e+00 3.710258e+00 3.755308e+00 1.947944e+01 -5.928114e-05 -1.746873e-03 1.499995e-04 8.984426e-03 -2.002877e+00 -1.375203e+00 -7.167099e-05 4.506511e-07 1.543227e-07 -2.324479e-02 1.056643e-05 3.250332e-05 -1.726362e-06 -1.210555e-05 -8.899112e-06 1.168155e+01 1.734724e-02 8.165548e-04 -3.033820e-04
2.604603e+02 1.075461e+02 3.191069e+00 3.695026e+00 3.755308e+00 1.947944e+01 -5.847179e-05 -1.730507e-03 1.478527e-04 8.887806e-03 -1.986774e+00 -1.365849e+00 -7.091522e-05 4.425870e-07 1.508997e-07 -2.305069e-02 1.045479e-05 3.212564e-05 -1.709607e-06 -1.183143e-05 -8.750765e-06 1.168162e+01 1.715297e-02 8.050298e-04 -2.975678e-04
2.612412e+02 1.075461e+02 3.173145e+00 3.679835e+00 3.755308e+00 1.947944e+01 -5.769056e-05 -1.714263e-03 1.457531e-04 8.792171e-03 -1.970792e+00 -1.356545e+00 -7.015872e-05 4.346622e-07 1.475447e-07 -2.285817e-02 1.034715e-05 3.176373e-05 -1.718981e-06 -1.140554e-05 -8.604521e-06 1.168169e+01 1.696086e-02 7.936576e-04 -2.918586e-04
2.620245e+02 1.075461e+02 3.155316e+00 3.664683e+00 3.755308e+00 1.947944e+01 -5.694229e-05 -1.698138e-03 1.437051e-04 8.697509e-03 -1.954942e+00 -1.347302e+00 -6.939900e-05 4.268761e-07 1.442540e-07 -2.266723e-02 1.024104e-05 3.140831e-05 -1.716172e-06 -1.103879e-05 -8.460286e-06 1.168175e+01 1.677089e-02 7.824365e-04 -2.862530e-04
2.628100e+02 1.075461e+02 3.137583e+00 3.649571e+00 3.755308e+00 1.947944e+01 -5.621354e-05 -1.682132e-03 1.416947e-04 8.603812e-03 -1.939225e+00 -1.338119e+00 -6.864256e-05 4.192220e-07 1.410322e-07 -2.247786e-02 1.013310e-05 3.104658e-05 -1.683409e-06 -1.084685e-05 -8.318201e-06 1.168182e+01 1.658299e-02 7.713645e-04 -2.807496e-04
2.635980e+02 1.075461e+02 3.119946e+00 3.634499e+00 3.755308e+00 1.947944e+01 -5.548696e-05 -1.666251e-03 1.397046e-04 8.511078e-03 -1.923628e+00 -1.328988e+00 -6.789820e-05 4.116922e-07 1.378854e-07 -2.229005e-02 1.002161e-05 3.067200e-05 -1.628945e-06 -1.080219e-05 -8.178462e-06 1.168188e+01 1.639712e-02 7.604399e-04 -2.753468e-04
2.643883e+02 1.075461e+02 3.102404e+00 3.619467e+00 3.755308e+00 1.947944e+01 -5.475320e-05 -1.650500e-03 1.377250e-04 8.419302e-03 -1.908136e+00 -1.319899e+00 -6.717078e-05 4.042820e-07 1.348161e-07 -2.210378e-02 9.907746e-06 3.028899e-05 -1.572597e-06 -1.079149e-05 -8.041161e-06 1.168194e+01 1.621326e-02 7.496609e-04 -2.700424e-04
2.651810e+02 1.075461e+02 3.084956e+00 3.604476e+00 3.755308e+00 1.947944e+01 -5.401436e-05 -1.634883e-03 1.357581e-04 8.328480e-03 -1.892742e+00 -1.310848e+00 -6.645876e-05 3.969907e-07 1.318211e-07 -2.191903e-02 9.794607e-06 2.990919e-05 -1.526794e-06 -1.072275e-05 -7.906227e-06 1.168201e+01 1.603140e-02 7.390257e-04 -2.648344e-04
2.659760e+02 1.075461e+02 3.067603e+00 3.589525e+00 3.755308e+00 1.947944e+01 -5.327892e-05 -1.619396e-03 1.338122e-04 8.238600e-03 -1.877454e+00 -1.301842e+00 -6.575592e-05 3.898207e-07 1.288937e-07 -2.173578e-02 9.684833e-06 2.954254e-05 -1.496000e-06 -1.055310e-05 -7.773472e-06 1.168207e+01 1.585153e-02 7.285327e-04 -2.597210e-04
2.667735e+02 1.075461e+02 3.050342e+00 3.574615e+00 3.755308e+00 1.947944e+01 -5.255749e-05 -1.604035e-03 1.318976e-04 8.149648e-03 -1.862288e+00 -1.292891e+00 -6.505686e-05 3.827736e-07 1.260280e-07 -2.155403e-02 9.578785e-06 2.919029e-05 -1.480212e-06 -1.028654e-05 -7.642733e-06 1.168213e+01 1.567365e-02 7.181800e-04 -2.547007e-04
2.675733e+02 1.075461e+02 3.033175e+00 3.559745e+00 3.755308e+00 1.947944e+01 -5.185832e-05 -1.588796e-03 1.300223e-04 8.061613e-03 -1.847254e+00 -1.284002e+00 -6.436132e-05 3.758474e-07 1.232225e-07 -2.137377e-02 9.474708e-06 2.884571e-05 -1.475827e-06 -9.967939e-06 -7.513976e-06 1.168219e+01 1.549774e-02 7.079660e-04 -2.497719e-04
2.683755e+02 1.075461e+02 3.016100e+00 3.544917e+00 3.755308e+00 1.947944e+01 -5.118315e-05 -1.573678e-03 1.281877e-04 7.974486e-03 -1.832345e+00 -1.275170e+00 -6.367244e-05 3.690383e-07 1.204786e-07 -2.119498e-02 9.370583e-06 2.850108e-05 -1.469364e-06 -9.688481e-06 -7.387251e-06 1.168225e+01 1.532379e-02 6.978890e-04 -2.449333e-04
2.691801e+02 1.075461e+02 2.999118e+00 3.530129e+00 3.755308e+00 1.947944e+01 -5.052276e-05 -1.558682e-03 1.263842e-04 7.888260e-03 -1.817543e+00 -1.266385e+00 -6.299251e-05 3.623431e-07 1.177968e-07 -2.101765e-02 9.265993e-06 2.815479e-05 -1.442131e-06 -9.548693e-06 -7.262586e-06 1.168231e+01 1.515177e-02 6.879473e-04 -2.401832e-04
2.699872e+02 1.075461e+02 2.982227e+00 3.515382e+00 3.755308e+00 1.947944e+01 -4.986044e-05 -1.543810e-03 1.245948e-04 7.802927e-03 -1.802838e+00 -1.257639e+00 -6.232165e-05 3.557602e-07 1.151758e-07 -2.084177e-02 9.162313e-06 2.781206e-05 -1.386076e-06 -9.568444e-06 -7.139958e-06 1.168237e+01 1.498162e-02 6.781392e-04 -2.355200e-04
2.707966e+02 1.075461e+02 2.965427e+00 3.500677e+00 3.755308e+00 1.947944e+01 -4.918377e-05 -1.529060e-03 1.228072e-04 7.718478e-03 -1.788230e+00 -1.248934e+00 -6.165876e-05 3.492883e-07 1.126135e-07 -2.066733e-02 9.061214e-06 2.747924e-05 -1.319484e-06 -9.633673e-06 -7.019312e-06 1.168242e+01 1.481327e-02 6.684631e-04 -2.309423e-04
2.716085e+02 1.075461e+02 2.948718e+00 3.486012e+00 3.755308e+00 1.947944e+01 -4.849762e-05 -1.514426e-03 1.210261e-04 7.634901e-03 -1.773730e+00 -1.240277e+00 -6.100274e-05 3.429265e-07 1.101077e-07 -2.049431e-02 8.962964e-06 2.715734e-05 -1.276091e-06 -9.558181e-06 -6.900593e-06 1.168248e+01 1.464672e-02 6.589174e-04 -2.264484e-04
2.724228e+02 1.075461e+02 2.932099e+00 3.471389e+00 3.755308e+00 1.947944e+01 -4.782348e-05 -1.499908e-03 1.192730e-04 7.552186e-03 -1.759350e+00 -1.231676e+00 -6.035331e-05 3.366732e-07 1.076572e-07 -2.032271e-02 8.866179e-06 2.684112e-05 -1.275707e-06 -9.252659e-06 -6.783769e-06 1.168254e+01 1.448199e-02 6.495005e-04 -2.220370e-04
2.732396e+02 1.075461e+02 2.915570e+00 3.456807e+00 3.755308e+00 1.947944e+01 -4.718259e-05 -1.485504e-03 1.175686e-04 7.470324e-03 -1.745091e+00 -1.223132e+00 -5.971001e-05 3.305271e-07 1.052603e-07 -2.015251e-02 8.769154e-06 2.652411e-05 -1.300041e-06 -8.827368e-06 -6.668803e-06 1.168259e+01 1.431911e-02 6.402108e-04 -2.177066e-04
2.740588e+02 1.075461e+02 2.899130e+00 3.442267e+00 3.755308e+00 1.947944e+01 -4.657573e-05 -1.471216e-03 1.159133e-04 7.389310e-03 -1.730945e+00 -1.214640e+00 -5.907071e-05 3.244875e-07 1.029145e-07 -1.998370e-02 8.671378e-06 2.620441e-05 -1.305765e-06 -8.522995e-06 -6.555619e-06 1.168265e+01 1.415809e-02 6.310467e-04 -2.134560e-04
2.748805e+02 1.075461e+02 2.882779e+00 3.427768e+00 3.755308e+00 1.947944e+01 -4.598003e-05 -1.457047e-03 1.142839e-04 7.309138e-03 -1.716902e+00 -1.206194e+00 -5.843380e-05 3.185537e-07 1.006174e-07 -1.981628e-02 8.573718e-06 2.588532e-05 -1.262758e-06 -8.492039e-06 -6.444154e-06 1.168270e+01 1.399886e-02 6.220067e-04 -2.092838e-04
2.757046e+02 1.075461e+02 2.866516e+00 3.413311e+00 3.755308e+00 1.947944e+01 -4.536807e-05 -1.442995e-03 1.126529e-04 7.229800e-03 -1.702956e+00 -1.197791e+00 -5.780153e-05 3.127227e-07 9.836983e-08 -1.965024e-02 8.477184e-06 2.557070e-05 -1.185713e-06 -8.648702e-06 -6.334437e-06 1.168276e+01 1.384131e-02 6.130892e-04 -2.051888e-04
2.765312e+02 1.075461e+02 2.850341e+00 3.398896e+00 3.755308e+00 1.947944e+01 -4.473262e-05 -1.429059e-03 1.110131e-04 7.151287e-03 -1.689107e+00 -1.189430e+00 -5.717853e-05 3.069901e-07 9.617399e-08 -1.948556e-02 8.381642e-06 2.526002e-05 -1.121194e-06 -8.734315e-06 -6.226551e-06 1.168281e+01 1.368540e-02 6.042927e-04 -2.011698e-04
2.773603e+02 1.075461e+02 2.834254e+00 3.384522e+00 3.755308e+00 1.947944e+01 -4.409405e-05 -1.415240e-03 1.093848e-04 7.073592e-03 -1.675361e+00 -1.181116e+00 -5.656693e-05 3.013534e-07 9.403028e-08 -1.932223e-02 8.285880e-06 2.494862e-05 -1.105870e-06 -8.551657e-06 -6.120521e-06 1.168286e+01 1.353119e-02 5.956157e-04 -1.972251e-04
2.781919e+02 1.075461e+02 2.818254e+00 3.370191e+00 3.755308e+00 1.947944e+01 -4.348189e-05 -1.401540e-03 1.077974e-04 6.996710e-03 -1.661723e+00 -1.172853e+00 -5.596549e-05 2.958117e-07 9.193665e-08 -1.916024e-02 8.189085e-06 2.463329e-05 -1.131314e-06 -8.147926e-06 -6.016291e-06 1.168292e+01 1.337873e-02 5.870567e-04 -1.933534e-04
2.790259e+02 1.075461e+02 2.802340e+00 3.355901e+00 3.755308e+00 1.947944e+01 -4.290852e-05 -1.387961e-03 1.062629e-04 6.920635e-03 -1.648198e+00 -1.164644e+00 -5.537230e-05 2.903648e-07 8.989068e-08 -1.899957e-02 8.092281e-06 2.431780e-05 -1.154000e-06 -7.763857e-06 -5.913794e-06 1.168297e+01 1.322805e-02 5.786142e-04 -1.895532e-04
2.798625e+02 1.075461e+02 2.786513e+00 3.341653e+00 3.755308e+00 1.947944e+01 -4.235869e-05 -1.374501e-03 1.047654e-04 6.845360e-03 -1.634784e+00 -1.156489e+00 -5.478612e-05 2.850118e-07 8.789050e-08 -1.884022e-02 7.998149e-06 2.401223e-05 -1.135588e-06 -7.614611e-06 -5.812976e-06 1.168302e+01 1.307909e-02 5.702868e-04 -1.858233e-04
2.807016e+02 1.075461e+02 2.770771e+00 3.327447e+00 3.755308e+00 1.947944e+01 -4.180461e-05 -1.361154e-03 1.032772e-04 6.770870e-03 -1.621474e+00 -1.148382e+00 -5.420539e-05 2.797521e-07 8.593407e-08 -1.868216e-02 7.909046e-06 2.372549e-05 -1.077615e-06 -7.694557e-06 -5.713778e-06 1.168307e+01 1.293174e-02 5.620730e-04 -1.821625e-04
2.815431e+02 1.075461e+02 2.755114e+00 3.313284e+00 3.755308e+00 1.947944e+01 -4.123053e-05 -1.347914e-03 1.017822e-04 6.697152e-03 -1.608257e+00 -1.140318e+00 -5.362783e-05 2.745854e-07 8.401898e-08 -1.852540e-02 7.824795e-06 2.345697e-05 -1.015210e-06 -7.811205e-06 -5.616127e-06 1.168312e+01 1.278593e-02 5.539714e-04 -1.785695e-04
2.823873e+02 1.075461e+02 2.739543e+00 3.299162e+00 3.755308e+00 1.947944e+01 -4.064471e-05 -1.334773e-03 1.002890e-04 6.624193e-03 -1.595129e+00 -1.132292e+00 -5.305156e-05 2.695110e-07 8.214315e-08 -1.836993e-02 7.742294e-06 2.319501e-05 -9.828505e-07 -7.762893e-06 -5.519959e-06 1.168317e+01 1.264164e-02 5.459806e-04 -1.750434e-04
2.832339e+02 1.075461e+02 2.724055e+00 3.285083e+00 3.755308e+00 1.947944e+01 -4.006914e-05 -1.321735e-03 9.881940e-05 6.551988e-03 -1.582093e+00 -1.124309e+00 -5.247640e-05 2.645275e-07 8.030571e-08 -1.821573e-02 7.657631e-06 2.292485e-05 -9.845628e-07 -7.519428e-06 -5.425249e-06 1.168322e+01 1.249892e-02 5.380991e-04 -1.715831e-04
2.840831e+02 1.075461e+02 2.708652e+00 3.271046e+00 3.755308e+00 1.947944e+01 -3.951973e-05 -1.308804e-03 9.738895e-05 6.480535e-03 -1.569162e+00 -1.116376e+00 -5.190573e-05 2.596315e-07 7.850810e-08 -1.806281e-02 7.569098e-06 2.264007e-05 -9.970307e-07 -7.204244e-06 -5.332050e-06 1.168327e+01 1.235783e-02 5.303257e-04 -1.681877e-04
2.849348e+02 1.075461e+02 2.693332e+00 3.257052e+00 3.755308e+00 1.947944e+01 -3.899512e-05 -1.295988e-03 9.599597e-05 6.409835e-03 -1.556345e+00 -1.108500e+00 -5.134597e-05 2.548184e-07 7.675358e-08 -1.791114e-02 7.478527e-06 2.234759e-05 -9.943798e-07 -6.976314e-06 -5.240482e-06 1.168332e+01 1.221834e-02 5.226589e-04 -1.648560e-04
2.857891e+02 1.075461e+02 2.678095e+00 3.243100e+00 3.755308e+00 1.947944e+01 -3.848164e-05 -1.283287e-03 9.462652e-05 6.339882e-03 -1.543638e+00 -1.100679e+00 -5.080048e-05 2.500850e-07 7.504331e-08 -1.776072e-02 7.389696e-06 2.206168e-05 -9.693705e-07 -6.887883e-06 -5.150595e-06 1.168337e+01 1.208043e-02 5.150974e-04 -1.615865e-04
2.866459e+02 1.075461e+02 2.662941e+00 3.229190e+00 3.755308e+00 1.947944e+01 -3.796593e-05 -1.270696e-03 9.326708e-05 6.270665e-03 -1.531028e+00 -1.092904e+00 -5.026329e-05 2.454335e-07 7.337250e-08 -1.761154e-02 7.305202e-06 2.179208e-05 -9.322266e-07 -6.891332e-06 -5.062235e-06 1.168341e+01 1.194402e-02 5.076398e-04 -1.583779e-04
2.875053e+02 1.075461e+02 2.647870e+00 3.215323e+00 3.755308e+00 1.947944e+01 -3.744313e-05 -1.258210e-03 9.191273e-05 6.202170e-03 -1.518500e+00 -1.085166e+00 -4.972427e-05 2.408675e-07 7.173406e-08 -1.746357e-02 7.224541e-06 2.153685e-05 -8.966507e-07 -6.894930e-06 -4.975163e-06 1.168346e+01 1.180907e-02 5.002849e-04 -1.552292e-04
2.883673e+02 1.075461e+02 2.632880e+00 3.201498e+00 3.755308e+00 1.947944e+01 -3.691685e-05 -1.245823e-03 9.056704e-05 6.134387e-03 -1.506053e+00 -1.077464e+00 -4.918227e-05 2.363860e-07 7.012670e-08 -1.731682e-02 7.145013e-06 2.128572e-05 -8.700241e-07 -6.842906e-06 -4.889335e-06 1.168351e+01 1.167557e-02 4.930313e-04 -1.521398e-04
2.892319e+02 1.075461e+02 2.617971e+00 3.187716e+00 3.755308e+00 1.947944e+01 -3.639490e-05 -1.233538e-03 8.923769e-05 6.067310e-03 -1.493698e+00 -1.069805e+00 -4.864717e-05 2.319826e-07 6.855585e-08 -1.717129e-02 7.064371e-06 2.103022e-05 -8.546765e-07 -6.709966e-06 -4.804944e-06 1.168355e+01 1.154353e-02 4.858777e-04 -1.491087e-04
2.900990e+02 1.075461e+02 2.603144e+00 3.173976e+00 3.755308e+00 1.947944e+01 -3.588598e-05 -1.221357e-03 8.793321e-05 6.000938e-03 -1.481450e+00 -1.062201e+00 -4.812624e-05 2.276525e-07 6.702503e-08 -1.702695e-02 6.982692e-06 2.077069e-05 -8.507812e-07 -6.507424e-06 -4.722122e-06 1.168360e+01 1.141296e-02 4.788228e-04 -1.461346e-04
2.909688e+02 1.075461e+02 2.588397e+00 3.160279e+00 3.755308e+00 1.947944e+01 -3.539628e-05 -1.209281e-03 8.665952e-05 5.935263e-03 -1.469312e+00 -1.054654e+00 -4.761440e-05 2.233971e-07 6.553030e-08 -1.688380e-02 6.901874e-06 2.051434e-05 -8.538388e-07 -6.276024e-06 -4.640740e-06 1.168364e+01 1.128386e-02 4.718654e-04 -1.432164e-04
